Epoch,Train Loss XY, Val Loss XY, Train Loss Z, Val Loss Z
80,0.003617858,0.003463787,0.025062014,0.026205304
81,0.003604991,0.003398480,0.025074382,0.025858089
82,0.003583155,0.003599319,0.025065505,0.026098401
83,0.003589322,0.003719105,0.025062147,0.026054421
84,0.003563036,0.003539367,0.025052976,0.026132433
85,0.003581719,0.003409066,0.025052446,0.025888867
86,0.003562883,0.003548310,0.025069416,0.026560119
87,0.003574432,0.003474745,0.025075047,0.025831981
88,0.003557597,0.003450685,0.025067504,0.025848926
89,0.003555769,0.003461489,0.025036602,0.026180363
90,0.003552063,0.003447450,0.025046379,0.026040657
91,0.003544614,0.003515216,0.025069968,0.025826730
92,0.003532621,0.003448988,0.025048534,0.025867723
93,0.003535360,0.003439924,0.025074504,0.025968522
94,0.003539937,0.003466496,0.025049206,0.026280519
95,0.003525740,0.003398630,0.025041267,0.025977891
96,0.003518608,0.003391447,0.025060536,0.025911691
97,0.003518812,0.003504586,0.025057268,0.025897288
98,0.003507499,0.003823405,0.025032454,0.025975974
99,0.003512348,0.003388059,0.025064680,0.026091464
100,0.003514419,0.003466931,0.025004123,0.025946589
101,0.003516300,0.003366328,0.025033351,0.026009973
102,0.003500575,0.003435413,0.025050511,0.025871700
103,0.003503355,0.003375640,0.025035327,0.025774323
104,0.003491934,0.003583129,0.025031867,0.025984855
105,0.003503300,0.003403205,0.025027888,0.025936680
106,0.003499368,0.003452971,0.025029614,0.025760147
107,0.003494473,0.003456892,0.025047868,0.025831716
108,0.003494546,0.003473888,0.025034409,0.025867212
109,0.003491810,0.003577202,0.025006806,0.026104960
110,0.003489603,0.003497002,0.024997643,0.026102053
111,0.003484662,0.003495132,0.025011277,0.026378487
112,0.003486869,0.003389187,0.025012178,0.025967071
113,0.003477546,0.003359634,0.025037884,0.025774188
114,0.003474614,0.003451123,0.025002032,0.025836517
115,0.003489637,0.003531928,0.025044974,0.025738629
116,0.003472688,0.003326281,0.025031550,0.026108232
117,0.003472625,0.003364330,0.025018108,0.025874270
118,0.003476762,0.003421454,0.025003573,0.026217621
119,0.003474446,0.003443244,0.025029384,0.025843751
120,0.003466263,0.003458141,0.024993721,0.025855335
121,0.003463597,0.003387720,0.025009523,0.025918779
122,0.003462072,0.003334769,0.024998589,0.025979946
123,0.003455871,0.003326508,0.025008743,0.026211825
124,0.003450228,0.003286077,0.024985795,0.026025296
125,0.003451882,0.003497210,0.025006085,0.025849861
126,0.003459238,0.003387628,0.025017527,0.025919582
127,0.003451561,0.003397207,0.025004022,0.025842796
128,0.003449567,0.003388441,0.024991772,0.025900214
129,0.003443717,0.003541435,0.025006583,0.025895917
130,0.003456713,0.003393235,0.024989266,0.026038085
131,0.003444190,0.003403296,0.025003688,0.025964958
132,0.003447370,0.003309811,0.024994305,0.025916885
133,0.003443390,0.003319706,0.024995089,0.025871654
134,0.003448052,0.003386721,0.024991614,0.025843898
135,0.003437139,0.003356162,0.025002376,0.025773030
136,0.003435193,0.003310153,0.024985686,0.026003030
137,0.003442487,0.003421699,0.024998091,0.025835281
138,0.003443479,0.003318221,0.025004987,0.025886696
139,0.003433160,0.003493363,0.024988999,0.025853973
140,0.003445743,0.003397029,0.024984646,0.025928739
141,0.003436612,0.003363910,0.025012935,0.025888345
142,0.003430382,0.003422737,0.024973688,0.026186673
143,0.003429963,0.003285115,0.024991121,0.025840552
144,0.003433546,0.003344590,0.024985959,0.025906816
145,0.003441238,0.003287954,0.025002787,0.025883660
146,0.003423723,0.003359431,0.024963030,0.026085158
147,0.003426023,0.003359778,0.024975922,0.025899436
148,0.003425292,0.003334633,0.024978322,0.025857595
149,0.003418458,0.003357050,0.024969496,0.025985816
150,0.003426692,0.003324127,0.024973170,0.026008052
151,0.003421378,0.003433118,0.024978521,0.025932744
152,0.003416203,0.003435055,0.024982326,0.026178505
153,0.003422495,0.003477641,0.024975771,0.025915239
154,0.003414125,0.003354337,0.024949146,0.025777985
155,0.003430244,0.003374806,0.024977463,0.025759289
156,0.003408841,0.003272063,0.024957927,0.025966315
157,0.003415326,0.003312528,0.024964832,0.025799253
158,0.003413981,0.003325078,0.024989406,0.026122957
159,0.003415697,0.003307182,0.024947122,0.025873715
160,0.003409012,0.003384511,0.024948911,0.025876845
161,0.003407090,0.003298078,0.024969974,0.025917011
162,0.003414088,0.003332598,0.024965396,0.025959411
163,0.003406181,0.003357618,0.024973605,0.025945740
164,0.003407525,0.003274381,0.024948617,0.025935884
165,0.003400494,0.003336725,0.024967061,0.026383978
166,0.003414248,0.003400802,0.024972994,0.026131472
167,0.003401708,0.003352609,0.024959142,0.025846804
168,0.003405916,0.003471095,0.024967893,0.026289511
169,0.003405432,0.003297873,0.024964653,0.025721485
170,0.003397367,0.003276119,0.024958473,0.025937481
171,0.003399054,0.003306668,0.024955901,0.025933464
172,0.003398478,0.003325797,0.024943719,0.025902358
173,0.003394693,0.003418625,0.024942257,0.026480600
174,0.003396583,0.003334140,0.024962480,0.026620813
175,0.003401094,0.003292975,0.024966821,0.025910327
176,0.003392990,0.003304120,0.024955252,0.025933304
177,0.003391441,0.003277028,0.024964832,0.026133140
178,0.003400229,0.003426714,0.024957900,0.025897232
179,0.003392831,0.003392059,0.024955224,0.025776937
180,0.003391552,0.003343307,0.024957980,0.025922045
181,0.003393834,0.003447822,0.024937742,0.025854414
182,0.003395801,0.003321272,0.024941476,0.025974637
183,0.003390465,0.003527269,0.024934063,0.026057657
184,0.003389067,0.003310601,0.024962977,0.025904221
185,0.003390684,0.003329328,0.024974028,0.025876623
186,0.003390858,0.003324774,0.024931116,0.025873828
187,0.003389237,0.003292499,0.024935860,0.026008711
188,0.003388386,0.003289359,0.024954847,0.025841445
189,0.003382596,0.003262398,0.024938004,0.025842576
190,0.003380509,0.003406640,0.024931495,0.026170793
191,0.003384241,0.003268823,0.024916853,0.026368779
192,0.003380473,0.003298795,0.024949730,0.025752404
193,0.003377999,0.003496622,0.024927041,0.025932157
194,0.003383129,0.003338306,0.024939688,0.025834793
195,0.003380884,0.003377034,0.024939088,0.025798634
196,0.003385066,0.003310039,0.024922161,0.025880140
197,0.003378456,0.003302028,0.024933328,0.026220662
198,0.003380428,0.003259837,0.024936259,0.026046278
199,0.003376418,0.003271747,0.024944508,0.026202337
200,0.003375312,0.003305217,0.024931322,0.025922950
201,0.003379592,0.003270041,0.024939167,0.025841726
202,0.003374170,0.003276911,0.024903185,0.025832636
203,0.003377690,0.003295857,0.024936535,0.026018655
204,0.003378455,0.003436319,0.024913394,0.025801230
205,0.003377749,0.003284186,0.024922455,0.026079256
206,0.003373101,0.003278583,0.024927244,0.025906852
207,0.003371177,0.003270403,0.024910892,0.026288720
208,0.003374408,0.003342940,0.024921937,0.025896017
209,0.003374075,0.003293714,0.024927074,0.025858028
210,0.003371661,0.003305751,0.024933591,0.025979710
211,0.003370511,0.003331507,0.024922773,0.025963202
212,0.003370380,0.003425534,0.024925218,0.025841686
213,0.003369217,0.003277853,0.024913192,0.025932899
214,0.003368223,0.003264647,0.024921994,0.025927327
215,0.003372225,0.003289339,0.024919995,0.025877726
216,0.003372780,0.003261010,0.024905688,0.025776966
217,0.003373359,0.003263670,0.024901302,0.025753876
218,0.003367561,0.003325071,0.024913950,0.026008965
219,0.003369996,0.003351761,0.024915770,0.025871393
220,0.003363280,0.003330018,0.024908651,0.025949229
221,0.003364695,0.003329228,0.024910530,0.025796257
222,0.003362201,0.003295260,0.024928322,0.025845946
223,0.003363556,0.003406792,0.024913411,0.025820356
224,0.003360758,0.003303773,0.024901147,0.026032232
225,0.003365907,0.003300991,0.024904801,0.025982881
226,0.003361184,0.003367475,0.024924328,0.025809108
227,0.003364798,0.003303567,0.024906483,0.025831642
228,0.003361988,0.003263708,0.024908255,0.025839912
229,0.003361878,0.003322135,0.024914885,0.025938557
230,0.003358550,0.003311254,0.024886673,0.026175512
231,0.003361168,0.003316634,0.024893214,0.026196850
232,0.003362133,0.003477069,0.024909909,0.026051712
233,0.003361667,0.003260399,0.024890633,0.025930563
234,0.003362493,0.003416221,0.024892312,0.026132453
235,0.003359656,0.003342292,0.024905818,0.026173604
236,0.003358884,0.003282214,0.024906896,0.026076731
237,0.003360322,0.003286145,0.024882898,0.025840662
238,0.003359724,0.003307949,0.024888957,0.025885072
239,0.003362254,0.003297935,0.024893120,0.025706791
240,0.003361087,0.003264438,0.024890088,0.025868127
241,0.003357851,0.003284378,0.024891943,0.025834685
242,0.003353966,0.003344228,0.024908239,0.025815577
243,0.003352201,0.003247324,0.024885663,0.025926548
244,0.003357666,0.003251729,0.024881761,0.025871366
245,0.003355267,0.003308902,0.024909189,0.026331169
246,0.003355626,0.003297027,0.024892559,0.025931678
247,0.003355862,0.003246165,0.024877571,0.026012089
248,0.003354546,0.003287442,0.024893239,0.025890680
249,0.003353214,0.003267768,0.024889539,0.025934556
250,0.003352279,0.003447128,0.024871817,0.026084050
251,0.003353895,0.003288388,0.024869828,0.025872374
252,0.003351915,0.003286940,0.024900524,0.025936670
253,0.003356861,0.003269135,0.024859861,0.025822278
254,0.003349733,0.003251701,0.024875500,0.025979275
255,0.003350418,0.003271065,0.024873641,0.026170786
256,0.003349134,0.003294140,0.024868943,0.025889503
257,0.003353570,0.003251373,0.024867908,0.025902139
258,0.003351109,0.003293745,0.024865562,0.025783635
259,0.003350440,0.003260255,0.024869195,0.026054689
260,0.003348282,0.003279958,0.024863641,0.025806694
261,0.003348379,0.003339149,0.024849169,0.025862018
262,0.003349432,0.003307738,0.024850877,0.025819997
263,0.003346241,0.003251270,0.024860667,0.026131510
264,0.003345598,0.003368820,0.024866097,0.025901584
265,0.003348909,0.003262620,0.024867779,0.025875619
266,0.003343936,0.003301625,0.024858450,0.025915043
267,0.003348246,0.003259664,0.024846889,0.025978331
268,0.003348244,0.003242623,0.024851428,0.025967949
269,0.003344882,0.003392624,0.024847073,0.025826451
270,0.003346811,0.003319435,0.024848197,0.025773558
271,0.003346343,0.003308313,0.024844764,0.025911976
272,0.003343292,0.003255854,0.024836720,0.025876899
273,0.003339612,0.003284832,0.024850319,0.025923022
274,0.003343160,0.003283843,0.024840073,0.026075451
275,0.003339137,0.003363670,0.024830971,0.026101274
276,0.003340813,0.003270262,0.024822913,0.026108532
277,0.003342397,0.003271962,0.024833854,0.025913529
278,0.003338910,0.003269780,0.024835153,0.025908718
279,0.003345398,0.003291627,0.024812778,0.025849279
280,0.003334644,0.003354093,0.024808438,0.026067717
281,0.003338870,0.003279172,0.024830258,0.025850610
282,0.003339657,0.003276947,0.024828949,0.025934849
283,0.003335617,0.003357265,0.024804469,0.025896623
284,0.003336954,0.003297952,0.024815392,0.026074920
285,0.003344707,0.003274761,0.024844173,0.026044847
286,0.003340364,0.003331269,0.024807096,0.026020589
287,0.003340003,0.003267320,0.024807177,0.025894697
288,0.003337187,0.003303454,0.024808147,0.026000915
289,0.003339365,0.003267316,0.024796389,0.025872335
290,0.003342831,0.003395611,0.024792358,0.025930573
291,0.003340592,0.003376102,0.024785648,0.025869547
292,0.003337831,0.003388030,0.024799300,0.026088079
293,0.003334510,0.003280114,0.024797907,0.026083498
294,0.003336162,0.003246481,0.024784525,0.025945655
295,0.003335439,0.003257196,0.024767426,0.025935826
296,0.003331202,0.003279500,0.024768886,0.025897986
297,0.003336593,0.003277121,0.024762450,0.025919033
298,0.003335015,0.003318054,0.024773815,0.026114573
299,0.003332708,0.003263220,0.024775446,0.026377159
300,0.003335440,0.003280358,0.024761602,0.025836063
