Epoch,Train Loss XY, Val Loss XY, Train Loss Z, Val Loss Z
91,0.005448245,0.006946478,0.027415269,0.029013760
92,0.005449593,0.007040013,0.027412647,0.029199098
93,0.005446714,0.006927340,0.027406949,0.029060416
94,0.005446518,0.006860636,0.027402074,0.029126232
95,0.005445260,0.006923424,0.027400093,0.029262348
96,0.005446430,0.006917500,0.027406853,0.029316323
97,0.005438576,0.006925904,0.027392557,0.029133302
98,0.005438773,0.006834295,0.027387925,0.029103543
99,0.005437798,0.006859225,0.027382189,0.029151367
100,0.005437728,0.006824530,0.027381479,0.029145453
101,0.005390747,0.006813415,0.027330927,0.029144478
102,0.005389309,0.006823861,0.027317975,0.029155659
103,0.005391052,0.006825301,0.027314378,0.029192773
104,0.005387700,0.006845735,0.027307402,0.029164218
105,0.005386440,0.006865649,0.027297349,0.029194787
106,0.005384066,0.006794115,0.027294108,0.029214417
107,0.005380754,0.006784252,0.027284571,0.029160817
108,0.005378879,0.006716376,0.027277019,0.029193026
109,0.005376702,0.006786522,0.027270016,0.029206262
110,0.005373722,0.006748305,0.027257930,0.029142130
111,0.005372050,0.006818719,0.027252892,0.029202326
112,0.005367650,0.006818927,0.027241513,0.029220038
113,0.005364693,0.006785907,0.027232167,0.029229519
114,0.005362080,0.006844368,0.027222091,0.029279245
115,0.005360195,0.006928802,0.027213363,0.029227672
116,0.005353783,0.006801895,0.027199633,0.029248176
117,0.005352589,0.006788849,0.027186560,0.029247712
118,0.005345062,0.006786464,0.027175830,0.029287672
119,0.005340841,0.006719216,0.027163586,0.029291264
120,0.005339529,0.006764035,0.027151815,0.029299313
121,0.005334540,0.006782815,0.027131393,0.029265876
122,0.005329933,0.006725428,0.027120673,0.029322899
123,0.005323741,0.006736329,0.027104237,0.029309804
124,0.005316850,0.006760022,0.027091121,0.029359249
125,0.005316591,0.006665353,0.027072323,0.029346755
126,0.005310402,0.006701544,0.027053062,0.029400546
127,0.005304508,0.006798345,0.027035930,0.029411706
128,0.005301141,0.006704831,0.027020316,0.029384769
129,0.005296490,0.006766098,0.026994075,0.029405015
130,0.005290868,0.006798865,0.026979217,0.029405389
131,0.005290474,0.006748748,0.026961547,0.029444877
132,0.005284469,0.006780918,0.026940231,0.029550618
133,0.005281272,0.006791240,0.026911431,0.029477375
134,0.005277900,0.006676129,0.026887382,0.029548389
135,0.005274053,0.006660523,0.026868004,0.029564419
136,0.005272380,0.006709749,0.026846180,0.029532068
137,0.005267678,0.006839729,0.026823468,0.029602921
138,0.005267006,0.006777530,0.026794519,0.029597235
139,0.005260922,0.006673778,0.026768780,0.029601931
140,0.005257710,0.006754755,0.026743191,0.029698742
141,0.005256945,0.006685460,0.026721074,0.029761668
142,0.005252144,0.006598455,0.026681805,0.029641969
143,0.005249963,0.006759485,0.026660554,0.029740987
144,0.005243278,0.006710456,0.026636790,0.029678121
145,0.005244435,0.006853980,0.026602013,0.029766159
146,0.005241472,0.006760759,0.026571753,0.029830556
147,0.005233145,0.006683282,0.026541034,0.029869717
148,0.005231665,0.006743267,0.026511618,0.029809499
149,0.005227046,0.006704592,0.026477941,0.029862342
150,0.005226904,0.006676512,0.026451541,0.029849020
151,0.005221798,0.006666821,0.026420281,0.029868620
152,0.005218536,0.006709373,0.026381417,0.029926816
153,0.005214656,0.006719557,0.026350135,0.030007977
154,0.005210530,0.006714865,0.026319786,0.029978057
155,0.005203400,0.006682696,0.026286831,0.030015218
156,0.005204860,0.006648098,0.026248799,0.029932607
157,0.005200373,0.006630477,0.026217805,0.030059790
158,0.005196416,0.006650470,0.026177576,0.030079751
159,0.005192609,0.006710693,0.026139211,0.030175552
160,0.005188099,0.006707325,0.026111472,0.030207227
161,0.005181944,0.006713174,0.026074768,0.030286108
162,0.005179886,0.006687717,0.026034486,0.030297766
163,0.005177878,0.006691300,0.025996429,0.030237088
164,0.005169234,0.006632698,0.025954833,0.030375307
165,0.005164017,0.006679304,0.025921970,0.030272584
166,0.005164359,0.006654908,0.025890576,0.030404593
167,0.005154013,0.006594532,0.025853906,0.030385259
168,0.005149886,0.006618095,0.025808888,0.030480095
169,0.005143442,0.006772358,0.025774153,0.030472529
170,0.005140572,0.006684635,0.025737446,0.030465782
171,0.005133553,0.006669195,0.025702046,0.030566380
172,0.005131035,0.006655529,0.025664384,0.030593041
173,0.005121136,0.006675791,0.025605810,0.030608329
174,0.005117180,0.006691688,0.025583180,0.030598677
175,0.005110695,0.006638531,0.025536452,0.030655233
176,0.005106132,0.006672351,0.025497902,0.030770209
177,0.005099261,0.006617359,0.025458435,0.030741581
178,0.005092845,0.006643444,0.025417627,0.030794128
179,0.005086517,0.006746822,0.025383825,0.030768468
180,0.005075619,0.006624379,0.025345665,0.030942473
181,0.005071813,0.006658735,0.025301750,0.031010837
182,0.005066900,0.006743605,0.025260437,0.031022360
183,0.005061885,0.006622179,0.025223964,0.030911139
184,0.005055528,0.006597098,0.025173393,0.031054080
185,0.005045233,0.006645416,0.025143394,0.030950693
186,0.005041205,0.006707814,0.025101651,0.030929030
187,0.005034776,0.006703067,0.025072644,0.031108951
188,0.005029276,0.006594235,0.025021008,0.031202413
189,0.005021159,0.006653370,0.024975403,0.031130513
190,0.005011395,0.006744466,0.024937156,0.031169371
191,0.005007656,0.006677306,0.024897464,0.031163556
192,0.004999349,0.006606249,0.024864300,0.031198782
193,0.004993690,0.006624359,0.024818757,0.031148600
194,0.004987824,0.006641141,0.024781044,0.031364101
195,0.004981111,0.006698478,0.024738778,0.031396733
196,0.004970868,0.006704600,0.024689920,0.031434275
197,0.004970537,0.006714583,0.024652279,0.031332959
198,0.004958534,0.006695340,0.024614228,0.031367336
199,0.004951308,0.006692735,0.024570995,0.031631658
200,0.004943079,0.006661577,0.024519343,0.031456339
