Epoch,Train Loss,Val Loss
1,1.359624624,0.079732882
2,0.074838756,0.074232225
3,0.071800685,0.068359838
4,0.070319455,0.067138687
5,0.069593757,0.067334771
6,0.068794055,0.067961629
7,0.067947587,0.066347758
8,0.042520024,0.009669715
9,0.010863077,0.008992698
10,0.010033537,0.008909130
11,0.009679070,0.008621182
12,0.009392911,0.008771085
13,0.009050897,0.009874729
14,0.008859426,0.007772113
15,0.008714440,0.007438343
16,0.008547769,0.010459820
17,0.008372786,0.008238764
18,0.008257570,0.009316565
19,0.008149210,0.007309479
20,0.008080944,0.009460143
21,0.007925887,0.006844911
22,0.007809509,0.007178538
23,0.007768327,0.008591210
24,0.007651217,0.007000492
25,0.007571262,0.006980684
26,0.007547388,0.007660068
27,0.007468418,0.007695026
28,0.007383114,0.007170964
29,0.007341830,0.007090099
30,0.007216587,0.006501134
31,0.007117448,0.006504138
32,0.006583457,0.007275504
33,0.005777036,0.005381950
34,0.004887226,0.003999996
35,0.004295335,0.004783313
36,0.004000965,0.004122030
37,0.003898105,0.003520002
38,0.003870804,0.003376791
39,0.003852682,0.003701580
40,0.003778746,0.003580515
41,0.003772819,0.003782644
42,0.003721808,0.003429866
43,0.003737209,0.003671112
44,0.003689360,0.004072834
45,0.003688609,0.003873073
46,0.003655147,0.003322877
47,0.003651538,0.003226737
48,0.003620250,0.004216968
49,0.003580913,0.003846782
50,0.003595490,0.003458232
51,0.003544107,0.004033807
52,0.003555166,0.003140563
53,0.003527093,0.003402074
54,0.003533272,0.003363414
55,0.003505522,0.003746394
56,0.003490569,0.003046732
57,0.003485509,0.003896488
58,0.003485927,0.003946388
59,0.003486883,0.003394320
60,0.003475019,0.003376260
61,0.003441246,0.003525395
62,0.003445445,0.003791655
63,0.003438725,0.003189269
64,0.003419110,0.003017579
65,0.003428141,0.003307074
66,0.003378449,0.003632808
67,0.003400514,0.003708905
68,0.003403360,0.003459680
69,0.003393384,0.004016859
70,0.003375873,0.003073397
71,0.003392758,0.003156029
72,0.003356802,0.003339404
73,0.003358897,0.003617938
74,0.003351121,0.003554224
75,0.003363626,0.003014792
76,0.003355173,0.003005014
77,0.003326907,0.003312918
78,0.003326379,0.003021951
79,0.003322052,0.003415981
80,0.003339127,0.003097182
81,0.003303910,0.002968678
82,0.003309512,0.003250281
83,0.003291410,0.003079800
84,0.003304484,0.003036480
85,0.003298476,0.003576785
86,0.003284528,0.003286583
87,0.003300835,0.003361311
88,0.003284734,0.003708854
89,0.003293122,0.003220729
90,0.003268335,0.003107090
91,0.003277457,0.003261592
92,0.003249454,0.002989164
93,0.003254733,0.003533958
94,0.003272542,0.003938626
95,0.003247474,0.003390349
96,0.003262181,0.003146014
97,0.003241684,0.002905681
98,0.003234568,0.003030799
99,0.003219136,0.003349322
100,0.003225045,0.003627515
101,0.002879251,0.002908192
102,0.002932240,0.002936654
103,0.002940309,0.003361948
104,0.002942344,0.002923669
105,0.002940901,0.002982628
106,0.002927794,0.002865395
107,0.002929713,0.002855134
108,0.002935898,0.003137132
109,0.002919969,0.002948898
110,0.002945083,0.003506530
111,0.002928788,0.002951157
112,0.002918748,0.002966708
113,0.002930928,0.003259767
114,0.002916776,0.003021581
115,0.002914745,0.003108175
116,0.002916722,0.002874611
117,0.002917665,0.002980819
118,0.002915199,0.002968398
119,0.002923602,0.002983762
120,0.002909009,0.002998744
121,0.002914754,0.003008433
122,0.002921404,0.002974470
123,0.002908798,0.002832673
124,0.002920482,0.002905522
125,0.002900533,0.003010824
126,0.002907234,0.002963788
127,0.002897923,0.003013754
128,0.002911275,0.002861917
129,0.002909423,0.002906152
130,0.002899378,0.002808012
131,0.002901306,0.003132184
132,0.002905764,0.002971616
133,0.002901249,0.003012532
134,0.002897262,0.002934692
135,0.002906066,0.003072273
136,0.002898283,0.002970851
137,0.002897888,0.002875224
138,0.002899816,0.003133858
139,0.002893375,0.002909827
140,0.002900687,0.002935598
141,0.002892893,0.002801687
142,0.002892132,0.002874515
143,0.002889933,0.002880590
144,0.002890700,0.003110458
145,0.002886175,0.003240917
146,0.002895325,0.002922614
147,0.002896302,0.003046000
148,0.002892664,0.003002375
149,0.002888016,0.002872876
150,0.002880911,0.002880492
151,0.002891860,0.002835414
152,0.002893549,0.002863963
153,0.002891326,0.002866083
154,0.002870702,0.002928044
155,0.002893785,0.003130096
156,0.002883010,0.002908656
157,0.002887991,0.002850268
158,0.002884837,0.002944967
159,0.002872913,0.003005281
160,0.002881219,0.002912021
161,0.002872082,0.002827394
162,0.002884167,0.003059558
163,0.002871311,0.002876388
164,0.002875099,0.002837127
165,0.002877265,0.002874505
166,0.002877063,0.002883511
167,0.002875004,0.002896644
168,0.002872869,0.002861029
169,0.002880422,0.003073536
170,0.002870243,0.002838094
171,0.002870687,0.002914761
172,0.002874455,0.002866020
173,0.002873220,0.002813024
174,0.002872495,0.002817606
175,0.002869685,0.003159862
176,0.002869459,0.002915538
177,0.002865391,0.003305246
178,0.002870812,0.002948298
179,0.002869136,0.002952966
180,0.002866794,0.002829005
181,0.002866608,0.002923944
182,0.002870430,0.002853181
183,0.002865556,0.002847336
184,0.002870787,0.002784490
185,0.002869029,0.002844400
186,0.002863365,0.003160669
187,0.002866998,0.002918265
188,0.002861634,0.002872104
189,0.002867645,0.002906204
190,0.002860853,0.002944153
191,0.002864359,0.002846411
192,0.002866522,0.002850967
193,0.002861253,0.002859334
194,0.002855801,0.003009829
195,0.002855598,0.002907739
196,0.002871059,0.002865142
197,0.002854730,0.002807071
198,0.002850857,0.003015572
199,0.002854161,0.002790007
200,0.002857637,0.002991521
