Epoch,Train Loss XY, Val Loss XY, Train Loss Z, Val Loss Z
91,0.005448245,0.006946478,0.027415269,0.029013760
92,0.005449593,0.007040013,0.027412647,0.029199098
93,0.005446714,0.006927340,0.027406949,0.029060416
94,0.005446518,0.006860636,0.027402074,0.029126232
95,0.005445260,0.006923424,0.027400093,0.029262348
96,0.005446430,0.006917500,0.027406853,0.029316323
97,0.005438576,0.006925904,0.027392557,0.029133302
98,0.005438773,0.006834295,0.027387925,0.029103543
99,0.005437798,0.006859225,0.027382189,0.029151367
100,0.005437728,0.006824530,0.027381479,0.029145453
101,0.005436679,0.006910196,0.027376251,0.029094429
102,0.005429289,0.006830555,0.027369880,0.029156921
103,0.005431949,0.006856860,0.027371250,0.029221404
104,0.005429242,0.006979066,0.027366218,0.029125288
105,0.005426319,0.006916364,0.027354704,0.029103426
106,0.005422532,0.006826399,0.027353905,0.029256630
107,0.005423644,0.006895418,0.027343048,0.029243843
108,0.005419940,0.006803897,0.027335490,0.029204445
109,0.005418101,0.006770238,0.027332704,0.029227258
110,0.005413648,0.006819168,0.027318352,0.029157782
111,0.005416549,0.006826818,0.027316812,0.029181380
112,0.005405978,0.006874907,0.027298622,0.029184118
113,0.005405119,0.006804446,0.027296931,0.029262148
114,0.005398612,0.006941504,0.027284015,0.029319738
115,0.005395987,0.006870335,0.027276642,0.029250285
116,0.005392359,0.006878861,0.027264721,0.029186508
117,0.005388361,0.006813272,0.027247050,0.029317729
118,0.005381688,0.006775813,0.027234012,0.029307461
119,0.005375332,0.006723119,0.027223929,0.029347523
120,0.005370691,0.006756545,0.027209076,0.029277033
121,0.005368875,0.006722224,0.027189541,0.029255411
122,0.005361868,0.006731853,0.027179615,0.029314874
123,0.005353638,0.006828470,0.027159747,0.029383448
124,0.005345563,0.006982832,0.027140390,0.029361544
125,0.005342494,0.006690356,0.027119692,0.029328416
126,0.005332063,0.006763501,0.027094659,0.029522999
127,0.005329246,0.006813733,0.027076861,0.029393710
128,0.005322646,0.006731000,0.027062899,0.029336809
129,0.005322337,0.006767708,0.027029593,0.029380184
130,0.005318367,0.006753617,0.027009202,0.029407586
131,0.005313738,0.006764017,0.026985834,0.029425505
132,0.005307795,0.006799375,0.026963157,0.029538517
133,0.005303273,0.006725011,0.026924243,0.029445140
134,0.005299642,0.006883325,0.026892727,0.029633486
135,0.005299291,0.006633883,0.026869590,0.029576887
136,0.005292467,0.006729005,0.026834022,0.029577967
137,0.005288547,0.006765428,0.026809752,0.029708488
138,0.005291792,0.006844326,0.026777085,0.029695364
139,0.005281322,0.006725594,0.026739125,0.029584686
140,0.005276213,0.006798910,0.026700055,0.029725741
141,0.005274302,0.006763993,0.026671459,0.029882860
142,0.005270881,0.006670803,0.026624579,0.029763812
143,0.005263866,0.006801113,0.026585017,0.029857538
144,0.005258410,0.006698089,0.026546822,0.029755546
145,0.005256905,0.006749180,0.026503480,0.029848133
146,0.005251217,0.006705343,0.026458261,0.029904959
147,0.005241115,0.006701508,0.026415002,0.030019812
148,0.005238675,0.006696925,0.026373620,0.029943707
149,0.005232890,0.006796338,0.026329765,0.030004286
150,0.005231649,0.006613601,0.026281855,0.029981652
151,0.005224811,0.006609537,0.026243082,0.029962093
152,0.005221594,0.006642806,0.026191388,0.030140368
153,0.005210713,0.006718807,0.026142375,0.030238694
154,0.005203501,0.006709280,0.026093219,0.030180031
155,0.005198053,0.006743588,0.026044095,0.030243636
156,0.005191763,0.006618224,0.025986488,0.030069359
157,0.005183637,0.006652584,0.025934550,0.030293238
158,0.005176832,0.006640646,0.025875193,0.030316023
159,0.005167655,0.006622281,0.025825123,0.030517940
160,0.005161532,0.006770077,0.025774919,0.030482850
161,0.005154848,0.006734633,0.025715216,0.030591615
162,0.005146259,0.006723152,0.025665374,0.030529855
163,0.005140785,0.006640894,0.025605968,0.030478982
164,0.005131707,0.006580851,0.025549077,0.030717906
165,0.005121309,0.006703467,0.025501648,0.030587781
166,0.005112965,0.006683614,0.025438380,0.030824714
167,0.005102343,0.006615162,0.025391675,0.030685065
168,0.005096520,0.006603512,0.025323097,0.030873445
169,0.005085720,0.006830412,0.025266237,0.030911994
170,0.005081888,0.006729811,0.025203804,0.030774441
171,0.005071969,0.006662877,0.025146288,0.030791328
172,0.005066658,0.006657493,0.025088512,0.031086224
173,0.005053033,0.006616290,0.025032748,0.031233892
174,0.005043542,0.006663002,0.024964241,0.031135682
175,0.005035490,0.006702612,0.024905516,0.031258400
176,0.005023047,0.006720488,0.024835685,0.031157466
177,0.005018763,0.006684065,0.024779979,0.031353445
178,0.005007748,0.006678394,0.024718221,0.031330107
179,0.004996329,0.006856759,0.024655717,0.031505891
180,0.004987162,0.006609725,0.024606568,0.031392809
181,0.004975031,0.006673972,0.024532964,0.031648565
182,0.004965713,0.006799570,0.024470826,0.031584205
183,0.004955404,0.006727864,0.024408584,0.031386430
184,0.004942232,0.006676511,0.024343769,0.031602578
185,0.004928804,0.006685118,0.024273247,0.031714528
186,0.004920921,0.006824092,0.024215028,0.031779500
187,0.004908419,0.006678641,0.024150999,0.031724317
188,0.004895303,0.006666173,0.024093143,0.031908380
189,0.004883575,0.006860682,0.024019436,0.032104815
190,0.004868723,0.006727149,0.023958626,0.031906851
191,0.004851692,0.006714347,0.023885514,0.031986118
192,0.004839312,0.006663794,0.023841611,0.032062960
193,0.004830330,0.006735188,0.023771980,0.032045413
194,0.004811192,0.006774236,0.023697414,0.032306149
195,0.004797356,0.006828360,0.023635333,0.032134224
196,0.004784543,0.006752785,0.023582721,0.032227095
197,0.004769427,0.006813029,0.023524913,0.032241400
198,0.004750829,0.006845794,0.023441309,0.032252891
199,0.004736463,0.006805855,0.023375097,0.032517067
200,0.004717264,0.006792629,0.023318003,0.032355622
201,0.004702192,0.006791435,0.023258493,0.032455400
202,0.004682738,0.006756615,0.023190393,0.032645809
203,0.004672428,0.006795565,0.023136950,0.032492886
204,0.004651474,0.006745786,0.023069107,0.032757714
205,0.004632341,0.006802473,0.022980448,0.032809490
206,0.004617636,0.006829751,0.022943530,0.032882275
207,0.004604561,0.006840075,0.022853328,0.032979355
208,0.004586793,0.006822053,0.022796461,0.032829674
209,0.004566354,0.006866313,0.022726245,0.033400915
210,0.004544785,0.006810880,0.022664805,0.032967374
211,0.004523667,0.006886041,0.022597561,0.033086261
212,0.004507723,0.006855593,0.022526983,0.033091408
213,0.004492180,0.006841251,0.022465995,0.033382312
214,0.004471096,0.006867972,0.022415642,0.033068686
215,0.004452456,0.006887317,0.022326078,0.033084194
216,0.004430658,0.006894251,0.022277216,0.033620328
217,0.004411450,0.006968535,0.022218667,0.033541829
218,0.004389388,0.006951678,0.022137221,0.033728600
219,0.004371551,0.006947679,0.022076361,0.033551874
220,0.004359793,0.006921397,0.022007630,0.033502842
221,0.004334106,0.006970735,0.021951869,0.033879896
222,0.004314708,0.006988479,0.021894788,0.034162569
223,0.004296399,0.006983302,0.021809575,0.033745828
224,0.004273755,0.007079104,0.021757794,0.033754012
225,0.004255469,0.007018049,0.021696532,0.033890989
226,0.004230176,0.006995407,0.021628364,0.034113522
227,0.004213591,0.007085864,0.021565908,0.034078042
228,0.004197335,0.007205145,0.021496649,0.034166122
229,0.004175803,0.007124813,0.021444652,0.033947945
230,0.004146452,0.007151891,0.021375790,0.034145862
231,0.004123538,0.007131369,0.021306965,0.034292805
232,0.004109661,0.007089117,0.021243776,0.033971685
233,0.004082765,0.007172148,0.021178835,0.034413872
234,0.004064564,0.007187692,0.021120983,0.034675662
235,0.004048774,0.007206784,0.021056332,0.034533993
236,0.004028601,0.007156790,0.020993058,0.034443272
237,0.004003546,0.007246812,0.020925421,0.034501832
238,0.003978019,0.007155971,0.020879686,0.034465565
239,0.003962622,0.007128237,0.020804650,0.034827023
240,0.003943582,0.007190155,0.020739816,0.034638322
241,0.003923428,0.007240294,0.020673661,0.034743890
242,0.003903053,0.007236948,0.020610549,0.034764398
243,0.003879796,0.007308356,0.020540540,0.035104396
244,0.003864682,0.007216016,0.020504223,0.034775011
245,0.003838598,0.007317025,0.020426536,0.034812279
246,0.003814215,0.007240692,0.020364969,0.035090859
247,0.003801313,0.007368530,0.020308718,0.035335351
248,0.003777556,0.007317615,0.020232559,0.035284107
249,0.003759792,0.007407235,0.020191766,0.035064812
250,0.003726977,0.007393392,0.020111592,0.035472761
251,0.003724880,0.007379158,0.020056005,0.035351574
252,0.003692972,0.007464592,0.019993359,0.035314171
253,0.003674321,0.007330943,0.019938637,0.035524276
254,0.003655680,0.007388163,0.019882698,0.035593449
255,0.003630915,0.007406140,0.019811536,0.035432873
256,0.003617149,0.007461412,0.019739459,0.035546326
257,0.003590333,0.007520288,0.019688958,0.035740662
258,0.003581360,0.007469893,0.019633906,0.035618006
259,0.003554585,0.007448294,0.019566150,0.035752643
260,0.003535773,0.007487648,0.019511689,0.035645583
261,0.003516822,0.007546150,0.019458204,0.035949632
262,0.003494781,0.007515635,0.019377341,0.035699408
263,0.003474910,0.007540006,0.019334963,0.036173419
264,0.003458524,0.007550773,0.019262789,0.036137548
265,0.003431386,0.007526444,0.019220431,0.036022960
266,0.003419898,0.007578787,0.019147642,0.036024721
267,0.003398470,0.007509378,0.019090371,0.036079078
268,0.003376880,0.007598658,0.019045935,0.036131153
269,0.003357701,0.007658713,0.018991332,0.035891429
270,0.003339478,0.007736789,0.018906530,0.036006632
271,0.003318028,0.007649493,0.018862423,0.036405521
272,0.003303410,0.007725026,0.018811149,0.036188133
273,0.003289668,0.007611150,0.018779612,0.036569161
274,0.003264661,0.007657773,0.018705475,0.036608949
275,0.003256101,0.007700649,0.018640813,0.036626051
276,0.003231185,0.007733427,0.018580355,0.036822912
277,0.003215186,0.007768884,0.018543891,0.036844903
278,0.003197601,0.007768697,0.018478147,0.036625844
279,0.003176608,0.007706796,0.018428476,0.036604486
280,0.003156081,0.007720361,0.018372089,0.037047415
281,0.003136302,0.007830931,0.018305893,0.036920444
282,0.003126376,0.007777386,0.018256190,0.036865989
283,0.003104988,0.007815568,0.018196840,0.037125909
284,0.003090647,0.007868020,0.018175192,0.036601945
285,0.003065048,0.007836301,0.018085884,0.037055553
286,0.003046922,0.007790554,0.018035245,0.037310009
287,0.003036487,0.007931614,0.017992556,0.037235838
288,0.003033427,0.007909478,0.017947393,0.037351661
289,0.003005228,0.007924853,0.017874920,0.037040166
290,0.002985657,0.007903875,0.017834301,0.037500641
291,0.002967516,0.007915767,0.017776837,0.037556467
292,0.002949710,0.007923875,0.017727694,0.037527926
293,0.002933533,0.007919474,0.017663970,0.037149449
294,0.002919815,0.007974784,0.017634023,0.037328227
295,0.002904031,0.008051886,0.017565092,0.037720336
296,0.002893507,0.007912096,0.017522846,0.037660973
297,0.002871629,0.007954768,0.017456093,0.037706455
298,0.002854719,0.008037249,0.017420662,0.037617524
299,0.002839650,0.007969109,0.017360250,0.037592596
300,0.002817474,0.008018445,0.017331470,0.037620620
