Epoch,Train Loss,Val Loss
1,2.550274911,1.099526873
2,0.692556629,0.394697624
3,0.325230156,0.281343877
4,0.263332363,0.247946603
5,0.237643970,0.238424240
6,0.216781305,0.202243747
7,0.199719278,0.193242252
8,0.187241017,0.186883241
9,0.179265358,0.212247436
10,0.170415134,0.153649783
11,0.163995869,0.151358729
12,0.159011592,0.159533374
13,0.153952501,0.155225154
14,0.149849992,0.154964000
15,0.144675524,0.146066565
16,0.143182563,0.130356840
17,0.140660383,0.154423377
18,0.136868713,0.154867944
19,0.135489930,0.144806372
20,0.133494729,0.137256656
21,0.131368355,0.141649848
22,0.129509408,0.123572496
23,0.128464718,0.126421794
24,0.127780681,0.143985313
25,0.125552638,0.116615972
26,0.123275172,0.118461964
27,0.114864142,0.084840585
28,0.076137066,0.066812814
29,0.068647488,0.060250810
30,0.066351832,0.079953594
31,0.066123029,0.067259918
32,0.063553232,0.055015002
33,0.062415367,0.075220675
34,0.062176468,0.063792772
35,0.058971548,0.058049802
36,0.059932107,0.053456909
37,0.057953985,0.065988258
38,0.057498219,0.052262079
39,0.056119380,0.051234231
40,0.055822958,0.055160690
41,0.054660827,0.080417193
42,0.054441821,0.068560540
43,0.053640730,0.055399503
44,0.053058479,0.047066014
45,0.052294874,0.052349697
46,0.051851369,0.042920607
47,0.051029374,0.062630691
48,0.050204391,0.043672774
49,0.050695498,0.043304428
50,0.049128334,0.044266819
51,0.048748526,0.046639335
52,0.048351389,0.048156874
53,0.047053881,0.042838042
54,0.047444179,0.047059319
55,0.046882766,0.039198622
56,0.046004061,0.063023559
57,0.045696376,0.038554082
58,0.045595565,0.038129538
59,0.044958281,0.040723689
60,0.044791088,0.050941305
61,0.043612702,0.047357849
62,0.043787899,0.039176628
63,0.043431018,0.039020542
64,0.042270262,0.047893982
65,0.043024072,0.038107424
66,0.041477635,0.055278401
67,0.041366455,0.039390370
68,0.041426931,0.038413096
69,0.041001514,0.072526350
70,0.039625308,0.084290170
71,0.039563648,0.049507765
72,0.039325587,0.041086200
73,0.037923654,0.035693552
74,0.038126727,0.032479284
75,0.037907383,0.036792530
76,0.036826159,0.032621374
77,0.037131165,0.030591237
78,0.035596265,0.046102022
79,0.036144197,0.038659452
80,0.035078662,0.031556692
81,0.034152847,0.029959782
82,0.034104087,0.029621493
