Epoch,Train Loss,Val Loss
1,0.016012979,0.004226654
2,0.003990960,0.003502086
3,0.003672328,0.003644379
4,0.003627954,0.003315265
5,0.003533827,0.003477805
6,0.003498631,0.003641629
7,0.003474203,0.003510906
8,0.003442776,0.003354354
9,0.003430982,0.003399755
10,0.003407210,0.003283347
11,0.003229060,0.003270775
12,0.003255432,0.003201749
13,0.003256137,0.003267440
14,0.003264797,0.003461981
15,0.003251560,0.003406796
16,0.003257255,0.003226464
17,0.003242980,0.003237894
18,0.003247708,0.003239341
19,0.003245826,0.003352978
20,0.003244045,0.003446363
21,0.003236619,0.003297612
22,0.003235042,0.003183469
23,0.003237758,0.003292234
24,0.003233419,0.003295463
25,0.003217529,0.003202418
26,0.003143806,0.003126590
27,0.003126564,0.003209619
28,0.003097537,0.003096364
29,0.003078180,0.003036173
30,0.003022206,0.003186291
31,0.002984969,0.002968263
32,0.002928615,0.003169649
33,0.002878340,0.002956698
34,0.002825845,0.003094006
35,0.002786800,0.002923755
36,0.002759349,0.002758598
37,0.002710894,0.002793462
38,0.002688841,0.002564978
39,0.002686463,0.002601205
40,0.002669933,0.002651848
41,0.002465898,0.002561703
42,0.002453901,0.002427158
43,0.002437918,0.002440056
44,0.002432727,0.002553957
45,0.002427869,0.002567262
46,0.002437442,0.002433484
47,0.002426593,0.002536267
48,0.002415421,0.002451942
49,0.002415599,0.002389047
50,0.002412898,0.002440815
