Epoch,Train Loss,Val Loss
1,2486.886419755,1127.246203613
2,602.713522996,521.361143494
Epoch,Train Loss,Val Loss
1,738.661803302,495.522114501
2,469.323034106,407.355977428
3,159.140892643,36.566411388
4,22.570208853,15.806591160
5,14.128610612,13.936114871
6,12.383243442,12.319332551
7,11.570712098,11.582556277
8,11.317063893,10.799177038
9,11.006001399,10.712537352
10,10.822164699,11.154614016
11,10.627888722,11.230882066
12,10.541632147,10.858986816
13,10.450820080,11.634811834
14,10.308794591,10.218064191
15,10.135161922,10.455196001
16,9.641978137,9.852753016
17,9.659536447,9.450648704
18,9.589683359,10.954178966
19,9.549715813,9.309895627
20,9.517998562,9.695036723
21,9.482182972,9.682214163
22,9.388695403,9.213369467
23,9.366204983,9.501069808
24,9.324701687,9.237158926
25,9.326515461,9.205211228
26,9.268824247,9.297941840
27,9.219616424,9.336644766
28,9.172235663,9.613524028
29,9.164626814,9.258028675
30,9.102027009,10.125985228
31,8.863369374,8.773283063
32,8.849935693,8.863219667
33,8.852706675,8.750612590
34,8.868721478,8.744641056
35,8.824030913,8.889476197
36,8.792964404,8.843636121
37,8.775583956,8.703833434
38,8.779317659,8.720601084
39,8.745644535,8.713979551
40,8.706370470,8.851987252
41,8.710589055,8.496424707
42,8.680963398,8.709668106
43,8.649283657,8.674176927
44,8.637228404,8.583205128
45,8.628881089,9.006292102
46,8.592462785,8.802707825
47,8.586205821,8.597236519
48,8.558108453,8.485240820
49,8.531908616,8.758472462
50,8.547405012,8.328394437
51,8.398302083,8.449126584
52,8.388709021,8.358974328
53,8.388306012,8.439578416
54,8.384469644,8.380558651
55,8.371841357,8.426776689
56,8.350433169,8.375521514
57,8.360748003,8.312146627
58,8.338380040,8.276815480
59,8.326162205,8.636492498
60,8.315643379,8.315103472
