Epoch,Train Loss,Val Loss
1,170.860125705,55.239260167
2,23.867879692,14.735959345
3,16.366001297,11.708392902
4,16.234681677,17.473243256
5,13.429838469,12.640039162
6,14.101238901,10.391640425
7,12.688107250,11.882599057
8,11.815646470,11.244633246
9,11.510698644,17.127630248
10,11.360823059,8.725136263
11,6.891717524,9.475615604
12,7.338289919,7.390562549
13,7.469921099,7.481223175
14,7.411587435,7.295547415
15,7.421096349,7.452690244
16,7.154287599,7.692863005
17,7.437015061,7.081122488
18,7.013655885,6.256982232
19,7.078305619,6.340728589
20,6.906710565,6.092480886
21,6.842067167,12.033413284
22,6.777398864,8.484272069
23,6.528060545,6.362786753
24,6.654487514,7.213170336
25,6.614713698,7.791212933
26,5.450668709,6.281296903
27,5.597176268,5.923590808
28,5.685018336,6.241736945
29,5.668719815,7.652103451
30,5.594731522,6.156288780
31,5.607547874,5.590753485
32,5.584798318,5.448653177
33,5.588634464,5.581748128
34,5.548618988,5.641907986
35,5.637480007,5.665389063
36,5.571636877,5.666733496
37,5.452651418,5.503499841
38,5.559093099,5.944240954
39,5.462641187,5.517863595
40,5.571993339,5.866027472
41,5.028529104,5.261414277
42,5.078326864,4.899678558
43,5.104702406,4.940021931
44,5.062018408,5.461871079
45,5.065241237,4.974560852
46,5.115321972,4.925774485
47,5.024166547,5.102802710
48,5.061552248,5.129177943
49,5.106020190,5.001475670
50,5.024562834,5.125449168
51,5.070082982,5.248679348
52,5.014240049,4.967737670
53,5.056582037,5.102669186
54,5.017623120,5.083941396
55,5.018981596,5.720817836
56,5.042841233,5.142380313
57,5.061153235,4.951632492
58,5.012729400,5.267239865
59,5.016296453,5.173774106
60,5.046634195,4.977149168
