Epoch,Train Loss,Val Loss
1,182.693590404,12.906854012
2,20.844607431,16.166264699
3,16.891126885,14.435083394
4,15.204027086,11.978966669
5,13.407223848,14.069437431
6,13.569314396,32.171009657
7,12.127326965,24.369027109
8,11.294797663,10.177838398
9,11.111118492,14.243599269
10,10.692154955,8.987003261
11,6.566938231,7.936726349
12,7.004785739,7.122988878
13,7.192263536,7.338332008
14,7.140447400,7.440435962
15,7.148009151,7.102533097
16,6.873948889,7.038454720
17,7.087399939,7.206876341
18,6.742779308,6.151000008
19,6.953311479,6.605848208
20,6.821589880,6.460995891
21,6.706192343,9.627652047
22,6.606272793,10.671173344
23,6.357484168,5.971054817
24,6.570908668,7.622982981
25,6.494523807,7.547939690
26,5.375636820,6.097214563
27,5.495861481,5.580501413
28,5.604898615,6.034167085
29,5.574280326,7.623094899
30,5.512563342,6.244755292
31,5.509919929,5.391456650
32,5.502322655,5.221118258
33,5.483771622,5.466521596
34,5.459307262,5.346903560
35,5.544464905,5.330472963
36,5.481498448,5.581194043
37,5.390345762,5.373744731
38,5.484728187,5.920282181
39,5.370016679,5.324236133
40,5.499090375,5.537111818
41,4.988563566,5.142188486
42,5.034988336,4.860057962
43,5.055170058,4.864982290
44,5.014506352,5.359412546
45,5.020219199,4.943925517
46,5.074742947,5.027440164
47,4.993708013,5.061138846
48,5.012371568,4.952630223
49,5.054012863,5.005801393
50,4.977258512,5.079804676
51,5.016751460,5.179903636
52,4.967791758,4.912385219
53,5.013088075,4.989065716
54,4.974648048,5.026764887
55,4.978708753,5.476611765
56,4.997466231,5.097126238
57,5.014035099,4.857773833
58,4.967569467,5.456830037
59,4.969557585,5.190764147
60,5.001169775,4.901526655
