Epoch,Train Loss,Val Loss
Epoch,Train Loss,Val Loss
1,1.510156675,0.077438155
2,0.071718803,0.067152124
3,0.068585693,0.065774165
4,0.067387411,0.071982869
5,0.065538088,0.069867058
6,0.020346196,0.007037351
7,0.008466631,0.006941968
8,0.007969063,0.005828789
9,0.007477071,0.007822241
10,0.007153373,0.005545636
11,0.006938962,0.005667763
12,0.006733875,0.005888178
13,0.006642493,0.005335090
14,0.006431589,0.007650560
15,0.006288161,0.006150653
16,0.006195714,0.005372751
17,0.006090126,0.007169974
18,0.005958774,0.005373454
19,0.005930873,0.008115254
20,0.005800807,0.005447148
21,0.005719720,0.006538161
22,0.005629135,0.005215728
23,0.005545362,0.005366283
24,0.005472353,0.005155397
25,0.005422980,0.005075832
26,0.005347935,0.005098397
27,0.005310530,0.004673770
28,0.005245362,0.004703071
29,0.005187233,0.006341673
30,0.005079341,0.004824410
31,0.004878200,0.004099148
32,0.003942462,0.004365268
33,0.002400202,0.002210158
34,0.002011222,0.002414013
35,0.001908282,0.003680937
36,0.001845286,0.001739093
37,0.001781615,0.001927736
38,0.001785530,0.001562991
39,0.001724889,0.002680280
40,0.001723663,0.001748432
41,0.001656620,0.001584499
42,0.001658462,0.001295503
43,0.001643128,0.001742072
44,0.001596570,0.001887516
45,0.001611358,0.001299942
46,0.001552856,0.001536963
47,0.001548463,0.001455084
48,0.001538058,0.001320344
49,0.001518526,0.001875017
50,0.001504433,0.001044463
51,0.001475160,0.001050785
52,0.001494288,0.001313979
53,0.001448192,0.003923036
54,0.001457343,0.001075488
55,0.001424348,0.001235883
56,0.001430510,0.001088118
57,0.001427095,0.002352890
58,0.001400233,0.001946551
59,0.001389469,0.001113368
60,0.001385044,0.000990014
61,0.001365746,0.000982954
62,0.001357241,0.001109550
63,0.001361279,0.001399555
64,0.001348778,0.001395438
65,0.001335031,0.001482767
66,0.001328943,0.001400559
67,0.001336403,0.001398450
68,0.001317137,0.001350240
69,0.001309845,0.001072275
70,0.001298349,0.001384339
71,0.001295710,0.001029772
72,0.001281123,0.000997723
73,0.001281469,0.001258788
74,0.001277576,0.001716980
75,0.001274443,0.000940595
76,0.001259490,0.001419050
77,0.001255263,0.001732890
78,0.001252169,0.000937346
79,0.001250554,0.001203885
80,0.001224969,0.000931585
81,0.001236611,0.001103289
82,0.001224037,0.001624816
83,0.001231355,0.001269750
84,0.001208125,0.001047297
85,0.001241253,0.000980617
86,0.001191765,0.000936077
87,0.001213148,0.001499142
88,0.001205534,0.000845164
89,0.001172173,0.001252873
90,0.001183676,0.001033288
91,0.001194159,0.000912656
92,0.001168847,0.001889019
93,0.001182492,0.000949516
94,0.001187546,0.000979001
95,0.001170712,0.001083126
96,0.001179104,0.001151914
97,0.001157685,0.002067276
98,0.001153784,0.000954877
99,0.001161887,0.001834130
100,0.001147793,0.002380400
101,0.001159814,0.001173104
102,0.001136870,0.000885762
103,0.001130935,0.001090385
104,0.001131299,0.000960772
105,0.001145579,0.001265701
106,0.001135073,0.001052051
107,0.001114150,0.002283377
108,0.001122013,0.001529305
109,0.001112061,0.001168643
110,0.001116183,0.001020323
111,0.001116954,0.001082619
112,0.001106968,0.001271099
113,0.001100527,0.001002725
114,0.001104567,0.001327749
115,0.001096340,0.000815000
116,0.001106558,0.000872759
117,0.001094325,0.000954343
118,0.001097074,0.000930192
119,0.001083487,0.001049248
120,0.001095644,0.000946431
