Epoch,Train Loss,Val Loss
1,0.009208565,0.004926339
2,0.003401851,0.003230017
3,0.003215783,0.003324074
4,0.003128136,0.003267189
5,0.003079144,0.003264114
6,0.003040142,0.002978495
7,0.003011099,0.002997500
8,0.002989468,0.003088788
9,0.002973546,0.002928126
10,0.002948181,0.002921371
11,0.002846082,0.002900214
12,0.002853674,0.002879640
13,0.002843261,0.002836518
14,0.002843961,0.002866396
15,0.002842724,0.002910124
16,0.002837444,0.002858375
17,0.002828970,0.002829991
18,0.002806356,0.002765974
19,0.002778820,0.002785945
20,0.002750204,0.002765491
21,0.002541269,0.002549471
22,0.002440800,0.002444886
23,0.002384830,0.002285887
24,0.002338722,0.002252231
25,0.002328987,0.002252542
26,0.002292825,0.002390370
27,0.002268738,0.002173583
28,0.002263044,0.002212230
29,0.002237515,0.002194563
30,0.002229619,0.002203195
31,0.002079621,0.002257020
32,0.002077309,0.002068411
33,0.002068630,0.002202235
34,0.002057075,0.002109552
35,0.002055432,0.002070108
36,0.002061265,0.002054979
37,0.002059846,0.002059387
38,0.002054035,0.001999420
39,0.002049605,0.002103150
40,0.002042722,0.002022326
41,0.002037753,0.002044642
42,0.002035164,0.002240498
43,0.002035249,0.001971989
44,0.002029906,0.002017565
45,0.002025175,0.002041882
46,0.002022284,0.002019616
47,0.002013820,0.002039791
48,0.002029401,0.002050758
49,0.002018274,0.002119300
50,0.002021762,0.001988073
