Epoch,Train Loss,Val Loss,MSE Train,MSE Val
1,466.3137944,-0.7621861,0.2025883,0.1568350
2,-0.0705967,-0.7758902,0.1425780,0.1049279
3,-0.8467447,-0.7218200,0.1099282,0.1859450
4,0.2046692,-0.2942253,0.5561364,0.1161624
5,0.9630373,1.0399094,0.1906321,2.7871971
6,0.7628371,-0.7318743,1.1676658,0.0922904
7,-0.6818015,-0.8788554,0.1644770,0.0512945
8,-0.1953382,0.9581731,1.2731186,5.9736628
9,80.2812524,1.1869913,1.6846095,5.4527794
10,1.4188455,2.0390178,2.4090072,12.5717995
11,1.5606854,0.9282474,11.3275146,3.4988698
12,0.7073136,0.2962553,1.6992750,0.4486221
13,0.1150020,-0.0305917,0.2207836,0.1578313
14,0.9044184,0.3192812,1.9128523,0.6001972
15,0.2903111,-0.5506696,0.5082599,0.0859720
16,0.7780873,-0.2615026,0.6125921,0.1511013
17,-0.1490989,-0.6880761,0.1233599,0.0569160
18,4.3209661,0.3992035,4.0735003,0.5887966
19,0.5680887,-0.1446148,0.5546212,0.1620980
20,2.2041247,1.1770680,2.6044714,6.0566534
21,0.6967556,0.5010441,2.1776581,0.9011583
22,0.6504529,0.5568469,1.2617230,1.9060866
23,0.3229868,-0.1484082,0.4369817,0.2242720
24,0.1055875,-0.1506147,0.1619086,0.1178866
25,-0.2405546,-0.2203811,0.0949263,0.1257011
26,4.1200484,0.1167509,0.2298229,0.5447520
27,7.1875941,1.1119295,2.9082626,5.7802883
28,2.5676000,0.7734572,7.0367361,4.2927456
29,1.2638427,0.9001162,10.4451653,3.2918363
30,1.3218254,0.8775127,5.9565378,3.0549146
31,3.1944849,2.9602963,3.4979569,40.6954638
32,6.6691225,1.1000542,31.0331386,4.7855931
33,3.5461309,0.7083813,24.8715136,1.4551484
34,1.2095129,1.3225439,8.0684795,17.2293025
35,4.8722376,1.8249425,16.7745932,36.3226470
36,1.1216591,0.5673396,9.7076861,1.0021951
37,82.9506558,3.9919553,249.9743169,442.3671223
38,3.3208792,2.5468339,350.0489796,227.9300907
39,9.7313205,5.1490015,266.3802757,339.4634669
40,24.6233850,2.4801767,257.3004606,98.2259884
41,2.1311616,2.1084063,51.9941600,59.8079857
42,12.7687308,5.4497888,209.1314759,459.8962997
43,7.8545338,5.8963168,258.1321922,341.5434879
44,3.6228612,2.4224970,175.7285034,161.4689165
45,7.5889064,7.9411861,660.6137106,306.3727056
46,9.9015960,2.2441329,318.1366767,55.1061662
47,22.7529651,5.3435527,820.3684874,823.4026944
48,3.1511055,2.3931475,302.7377210,40.9615189
49,4.2616092,3.4625097,197.6208585,208.4393846
50,11.2383687,4.3107244,896.6140210,1730.1698515
51,4.1659574,2.4669988,635.8687207,81.6566373
52,3352.5311206,4.5114830,1585.2489948,1998.7197023
53,4.1211323,3.7427114,1866.1185728,1706.3568726
54,382.5472705,8.7697347,1637.5194098,1568.1679681
55,7.1955623,3.9071525,1350.5882104,850.2279389
56,5.3491214,4.0322106,1048.8354183,977.9879705
57,3.5011021,3.0178698,799.6688371,587.9899672
58,5.8200477,4.3934816,706.3975941,771.0158231
59,6.9360661,4.3657796,602.4460422,205.7516633
60,5.6732731,4.7981554,1246.2682933,1607.5169933
61,6.2000194,6.8035730,1446.0430829,3175.7079754
62,3.7660679,5.5792938,564.8606162,1092.8067969
63,489.3557968,14.0839649,5556.4073027,8390.6199901
64,11.5790975,7.7960311,5670.5297902,3985.3997952
65,5.0537427,3.5202043,1380.6046907,343.6374473
66,16.3276831,7.4568959,1343.2029242,3535.6579864
67,6.8812801,5.1656054,2919.3123578,1999.0693565
68,4.4595805,3.3516605,734.1102631,329.9584499
69,32.8576002,5.9953819,4911.4502816,5213.4225800
70,413769.3380757,6.6805680,10649.5951558,12789.8869579
71,6.2156602,5.7978057,12287.3906637,11709.6384377
72,6.6774689,7.9664396,11493.8337220,12228.5447973
73,9.7683669,8.1496078,15578.0575891,17359.7842993
74,7.1808163,6.4504927,16534.9876427,15584.5131388
75,5.5577822,4.2920914,12589.5186406,6874.6553083
76,3.6694525,3.2825043,2136.2441072,111.1697900
77,12431.4973239,26.7094637,7485.7462285,7324.3661437
78,24.2376530,22.1673079,6893.8528224,6548.7001081
79,97.5549490,27.7336443,7308.3947324,8548.6315370
80,23.7775601,20.9508716,8179.2894961,7843.3363486
81,18.6002150,16.4980823,7421.1314676,6925.5748590
82,14.6334973,12.7194330,6309.1389721,5519.5029197
83,2516.5923675,15.8442596,7013.8031730,10361.0100347
84,14.4588238,13.1936329,10081.9973090,9815.3084742
85,12.1399193,11.1982938,9563.4505265,9331.5641841
86,10.3820570,9.5986361,9078.2950218,8792.2770896
87,8.8572894,8.1424100,8394.5199549,7936.1500543
88,7.4466235,6.7091197,7282.1019296,6442.7964515
89,5.7713643,4.6386821,4926.9849400,2958.7851276
90,2732.9484222,4.5442119,881.5500371,596.9601391
