Epoch,Train Loss,Val Loss,MSE Train,MSE Val
10,10.4208581,46.4270523,0.0027720,0.0031272
11,10.3539434,46.6957521,0.0027507,0.0031193
12,10.3528810,49.8376963,0.0027464,0.0030672
13,10.2715574,49.5893236,0.0027434,0.0032243
14,10.2506684,45.2126699,0.0027278,0.0031986
15,10.1977000,45.8155106,0.0027227,0.0030594
16,10.1693453,45.1232538,0.0027178,0.0033132
17,10.1122738,46.3676546,0.0027113,0.0029850
18,10.0769447,47.7871635,0.0026971,0.0030865
19,10.0384750,48.8320903,0.0026945,0.0036567
20,10.0301373,49.5211650,0.0026951,0.0030358
21,9.9991325,50.3876371,0.0026910,0.0031712
22,9.9492962,45.3132757,0.0026815,0.0032392
23,9.9509155,44.4067533,0.0026796,0.0031234
24,9.9249967,41.1103142,0.0026739,0.0030500
25,9.9294231,51.2706514,0.0026763,0.0030800
26,9.8552459,44.6190524,0.0026644,0.0029317
27,9.8589874,42.9747626,0.0026612,0.0029257
28,9.8198428,43.7124259,0.0026563,0.0030491
29,9.8260568,43.8676320,0.0026559,0.0029613
30,9.7982853,48.5498264,0.0026499,0.0029707
31,9.7502378,40.4869949,0.0026429,0.0029221
32,9.7428221,48.8360705,0.0026397,0.0031220
33,9.7396792,45.2906305,0.0026435,0.0029821
34,9.7069238,46.9331421,0.0026318,0.0029722
35,9.7260132,46.2670330,0.0026369,0.0029576
36,9.6772173,46.9310704,0.0026303,0.0030143
37,9.6899578,46.7858375,0.0026277,0.0032516
38,9.6862197,46.0450623,0.0026284,0.0029599
39,9.6467913,45.7105644,0.0026234,0.0029830
40,9.6470219,46.5107725,0.0026215,0.0029308
41,9.5836840,42.9983708,0.0026130,0.0029446
42,9.6213228,45.3629874,0.0026175,0.0031637
43,9.6097699,47.2436377,0.0026161,0.0030126
44,9.5848025,47.5661337,0.0026104,0.0031101
45,9.5934546,44.5095307,0.0026140,0.0030299
46,9.5691219,45.2962752,0.0026097,0.0030123
47,9.5456358,49.6968730,0.0026048,0.0031154
48,9.5099274,44.2621265,0.0025966,0.0029889
49,9.5353050,43.0968222,0.0026051,0.0029231
50,9.5343744,45.6954272,0.0026055,0.0028828
51,9.5352601,49.9850044,0.0026039,0.0030688
52,9.4976362,47.7548106,0.0025950,0.0029467
53,9.5077743,47.7770958,0.0025982,0.0029804
54,9.4817684,45.8940052,0.0025943,0.0031130
55,9.4633435,42.6323040,0.0025904,0.0029285
56,9.4547839,47.7460772,0.0025888,0.0030403
57,9.4553928,47.9725737,0.0025893,0.0029282
58,9.4409995,49.4331286,0.0025867,0.0029414
59,9.4359132,44.2687293,0.0025839,0.0028668
60,9.4184991,46.5051036,0.0025818,0.0029299
61,9.4222261,49.7229287,0.0025863,0.0031982
62,9.4228515,48.3546015,0.0025831,0.0030393
63,9.4047026,47.2763544,0.0025802,0.0030020
64,9.4046356,49.1282908,0.0025811,0.0030346
65,9.3797750,49.1630069,0.0025776,0.0031138
66,9.3844886,46.6031625,0.0025794,0.0029870
67,9.3750173,45.3133726,0.0025768,0.0030114
68,9.3743239,46.3260420,0.0025767,0.0029540
69,9.3536519,44.9726601,0.0025720,0.0031553
70,9.3450624,48.1270133,0.0025721,0.0029286
71,9.3578387,47.6636547,0.0025709,0.0029585
72,9.3372582,44.9510188,0.0025711,0.0029670
73,9.3248908,47.2230575,0.0025692,0.0030458
74,9.3317841,45.9042425,0.0025680,0.0029591
75,9.3133984,43.5621843,0.0025679,0.0029954
76,9.3248352,48.3526649,0.0025686,0.0030318
77,9.2958773,46.3466935,0.0025630,0.0029082
78,9.2973022,44.7579027,0.0025627,0.0029837
79,9.2924694,45.0959727,0.0025642,0.0029118
80,9.2744633,43.9434396,0.0025588,0.0028959
81,9.2958388,45.7822626,0.0025646,0.0029048
82,9.2527709,45.9960408,0.0025570,0.0028694
83,9.2576960,46.6456677,0.0025596,0.0029066
84,9.2266817,48.5041689,0.0025513,0.0029212
85,9.2343369,45.9724178,0.0025533,0.0029370
86,9.2025340,45.0714224,0.0025478,0.0029804
87,9.1777519,44.8481290,0.0025440,0.0029216
88,9.1645604,45.9058561,0.0025404,0.0028981
89,9.1383850,47.2902472,0.0025342,0.0029376
90,9.0803062,44.9653103,0.0025275,0.0029047
91,9.0418303,45.3680112,0.0025169,0.0029457
92,8.9526202,46.5912593,0.0025036,0.0029495
93,8.8810342,46.1370681,0.0024886,0.0029042
94,8.7626996,46.2453928,0.0024693,0.0028160
95,8.6662656,49.0943956,0.0024536,0.0028724
96,8.5697500,43.4321440,0.0024367,0.0027730
97,8.4624390,45.2074440,0.0024175,0.0027724
98,8.3908432,44.6243251,0.0024078,0.0027458
99,8.3677483,44.0480595,0.0024038,0.0027860
100,8.2544234,45.5463329,0.0023842,0.0027571
101,8.1922491,46.6279917,0.0023744,0.0027117
102,8.1026843,46.7614475,0.0023591,0.0027857
103,8.0671238,43.9687808,0.0023534,0.0026938
104,7.9585684,47.7772643,0.0023359,0.0027542
105,7.9241436,44.5173961,0.0023284,0.0026424
106,7.8324835,44.6724268,0.0023131,0.0027283
107,7.8127692,44.6971713,0.0023111,0.0027206
108,7.7156616,46.9686367,0.0022960,0.0027124
109,7.6827172,44.8497965,0.0022899,0.0026328
110,7.5804122,43.9376254,0.0022751,0.0026961
111,7.5557603,45.7314892,0.0022698,0.0026675
112,7.4731682,46.0056624,0.0022557,0.0026205
113,7.4448720,44.1020672,0.0022513,0.0026030
114,7.3970164,46.1071022,0.0022435,0.0026762
115,7.3849551,45.0720750,0.0022414,0.0026589
116,7.2989644,46.6798343,0.0022287,0.0027119
117,7.2359490,46.5105134,0.0022175,0.0026718
118,7.1999144,43.7180943,0.0022122,0.0027012
119,7.1768645,45.7997472,0.0022092,0.0025939
120,7.1766730,41.9563394,0.0022091,0.0026002
121,7.1305247,43.7373305,0.0022033,0.0026643
122,7.0901929,44.2108110,0.0021954,0.0025796
123,7.1103522,44.3379830,0.0021977,0.0025884
124,7.0343494,44.2430224,0.0021868,0.0026439
125,7.0296505,42.2907870,0.0021848,0.0025279
126,7.0119296,43.8865266,0.0021835,0.0025232
127,7.0110399,46.4411868,0.0021835,0.0026149
128,7.0078131,46.0580328,0.0021821,0.0026124
129,6.9453371,43.2972907,0.0021725,0.0025939
130,6.8766064,43.3728894,0.0021614,0.0025106
131,6.9029443,44.0452121,0.0021665,0.0026220
132,6.8992482,44.9946250,0.0021645,0.0026577
133,6.8210431,42.2128355,0.0021534,0.0025392
134,6.8055418,44.1672856,0.0021495,0.0024975
135,6.7874419,44.6882296,0.0021495,0.0026184
136,6.8539293,44.7160549,0.0021581,0.0025980
137,6.8062737,42.8449629,0.0021512,0.0024975
138,6.8051328,45.6560822,0.0021520,0.0025499
139,6.7726476,43.8131821,0.0021445,0.0025211
140,6.7556087,44.0155306,0.0021425,0.0025645
141,6.7644599,43.4598470,0.0021434,0.0025479
142,6.7603010,43.5969782,0.0021432,0.0025078
143,6.6781940,44.7361842,0.0021314,0.0027535
144,6.6906481,44.6556877,0.0021334,0.0026651
145,6.6739417,43.4903280,0.0021314,0.0025347
146,6.6873149,41.5672030,0.0021318,0.0024968
147,6.7046418,41.1695668,0.0021346,0.0025016
148,6.6424262,44.5786708,0.0021258,0.0025806
149,6.6475766,43.5965122,0.0021261,0.0025354
150,6.6004961,43.8757997,0.0021192,0.0025512
using encoder from epoch 120
