Epoch,Train Loss XY, Val Loss XY, Train Loss Z, Val Loss Z
225,0.002793613,0.003338347,0.023256853,0.023503126
226,0.002783777,0.003386416,0.023260239,0.023381068
227,0.002792356,0.003506577,0.023247250,0.023375099
228,0.002793200,0.003341048,0.023247276,0.023514264
229,0.002779542,0.003455863,0.023259041,0.023279847
230,0.002791015,0.003487455,0.023229940,0.023522067
231,0.002790766,0.003346920,0.023250984,0.023327045
232,0.002783718,0.003436144,0.023263033,0.023294954
233,0.002779448,0.003278924,0.023246805,0.023240551
234,0.002789324,0.003377960,0.023244107,0.023379497
235,0.002785704,0.003631664,0.023260341,0.023540701
236,0.002785195,0.003361894,0.023246592,0.023456236
237,0.002790578,0.003365720,0.023253958,0.023346612
238,0.002775404,0.003392268,0.023249192,0.023382409
239,0.002777092,0.003518614,0.023221705,0.023526744
240,0.002782602,0.003287105,0.023243087,0.023376342
241,0.002776030,0.003388576,0.023268338,0.023428365
242,0.002784636,0.003316790,0.023229956,0.023333314
243,0.002782064,0.003696867,0.023250401,0.023395673
244,0.002780428,0.003326990,0.023212203,0.023266763
245,0.002774008,0.003636429,0.023246567,0.023348285
246,0.002774766,0.003283990,0.023201569,0.023450782
247,0.002769856,0.003366262,0.023249526,0.023885751
248,0.002768262,0.003579683,0.023221427,0.023452558
249,0.002783374,0.003529252,0.023228738,0.023380913
250,0.002779048,0.003505787,0.023233510,0.023788789
251,0.002773010,0.003253016,0.023236644,0.023318459
252,0.002772547,0.003345587,0.023218399,0.023788714
253,0.002765403,0.003663938,0.023229395,0.023494566
254,0.002769585,0.003607881,0.023223080,0.023448055
255,0.002766830,0.003621297,0.023224100,0.023332818
256,0.002774906,0.003348472,0.023222644,0.023251744
257,0.002771430,0.003326502,0.023219389,0.023648304
258,0.002766643,0.003504616,0.023209225,0.023521517
259,0.002774628,0.003510300,0.023220475,0.023289371
260,0.002760782,0.003254019,0.023237976,0.023357919
261,0.002769167,0.003245772,0.023220967,0.023441026
262,0.002768446,0.003523461,0.023215302,0.023893874
263,0.002770512,0.003348537,0.023224118,0.023414109
264,0.002755159,0.003410120,0.023204639,0.023440927
265,0.002760762,0.003753327,0.023216043,0.023513149
266,0.002761222,0.003681228,0.023206543,0.023269119
267,0.002759789,0.003708701,0.023222869,0.023272027
268,0.002771700,0.003367969,0.023211858,0.023443461
269,0.002755025,0.003355227,0.023225678,0.023394780
270,0.002761776,0.003374708,0.023186441,0.023299679
271,0.002755630,0.003334191,0.023202941,0.023372469
272,0.002762205,0.003410180,0.023249120,0.023741544
273,0.002762697,0.003364170,0.023207749,0.023438603
274,0.002755389,0.003344540,0.023227978,0.023359399
275,0.002760269,0.003507565,0.023167007,0.023334517
276,0.002751328,0.003353386,0.023201036,0.023310099
277,0.002764886,0.003440526,0.023184770,0.023329706
278,0.002757955,0.003343471,0.023204905,0.023366178
279,0.002757354,0.003278106,0.023203175,0.023370345
280,0.002759282,0.003275071,0.023183708,0.023312707
281,0.002754953,0.003335096,0.023197614,0.023402633
282,0.002760450,0.003591949,0.023206642,0.023302852
283,0.002755703,0.003459799,0.023198915,0.023308398
284,0.002757951,0.003242674,0.023176597,0.023486580
285,0.002753298,0.003371768,0.023186493,0.023273968
286,0.002748371,0.003399843,0.023185499,0.023531919
287,0.002748860,0.003429654,0.023171609,0.023299728
288,0.002743592,0.003295998,0.023194593,0.023853359
289,0.002749377,0.003404778,0.023205152,0.023363663
290,0.002745942,0.003384338,0.023171604,0.023344676
291,0.002746469,0.003409469,0.023196927,0.023378446
292,0.002757738,0.003491575,0.023179481,0.023614605
293,0.002745061,0.003341150,0.023177736,0.023394285
294,0.002758093,0.003377182,0.023182021,0.023644668
295,0.002749779,0.003259023,0.023170772,0.023360432
296,0.002750926,0.003454438,0.023156226,0.023420103
297,0.002746400,0.003328580,0.023175057,0.023431016
298,0.002741676,0.003535277,0.023178486,0.023491277
299,0.002746180,0.003255676,0.023188388,0.023754528
300,0.002751766,0.003302117,0.023171778,0.023334912
