Epoch,Train Loss,Val Loss
1,1.315725351,0.072118412
2,0.071470189,0.069031013
3,0.068856278,0.072051482
4,0.067491475,0.068565818
5,0.066690860,0.065349825
6,0.063560862,0.047154011
7,0.012424077,0.007251769
8,0.008106312,0.018567478
9,0.007619500,0.005913010
10,0.007319108,0.008844404
11,0.007045800,0.006327818
12,0.006820948,0.010476526
13,0.006593824,0.007449394
14,0.006357410,0.006113703
15,0.006150433,0.006209623
16,0.006005217,0.005330964
17,0.005761142,0.005563008
18,0.005666773,0.007313506
19,0.005563109,0.004766095
20,0.005431965,0.004995678
21,0.005371773,0.005504296
22,0.005270818,0.004471366
23,0.005204950,0.006029249
24,0.005127966,0.004492378
25,0.004863651,0.005029314
26,0.004276824,0.003293998
27,0.003571548,0.003027523
28,0.002145434,0.001440721
29,0.001789599,0.001600295
30,0.001723632,0.001909138
31,0.001689973,0.001377860
32,0.001620545,0.001365995
33,0.001601186,0.001510769
34,0.001593241,0.001488541
35,0.001541114,0.001737761
36,0.001528977,0.000958480
37,0.001482607,0.001780070
38,0.001495003,0.002309971
39,0.001444910,0.001455016
40,0.001439779,0.001114853
41,0.001397298,0.001609136
42,0.001407082,0.001645788
43,0.001381169,0.002303459
44,0.001367499,0.001050852
45,0.001360726,0.000976238
46,0.001325681,0.001528291
47,0.001349031,0.000872474
48,0.001305990,0.001348970
49,0.001300999,0.001081203
50,0.001271232,0.000852081
51,0.001294922,0.001328773
52,0.001260712,0.001118618
53,0.001262090,0.000927930
54,0.001240386,0.000925428
55,0.001230999,0.001246878
56,0.001215980,0.002375177
57,0.001215579,0.001301762
58,0.001217270,0.001928179
59,0.001192789,0.001210728
60,0.001191554,0.001109337
61,0.001182193,0.001151920
62,0.001172227,0.000840338
63,0.001162333,0.001406868
64,0.001165326,0.000754977
65,0.001153326,0.000813600
66,0.001147391,0.000875880
67,0.001141571,0.000813077
68,0.001134646,0.000964522
69,0.001128171,0.001466760
70,0.001112667,0.001686567
71,0.001128827,0.001432098
72,0.001115695,0.000819423
73,0.001098996,0.001426230
74,0.001099497,0.001617810
75,0.001085861,0.000890873
76,0.001092839,0.000922193
77,0.001078376,0.000865563
78,0.001083885,0.000844791
79,0.001063954,0.001018811
80,0.001077293,0.001140683
81,0.001054941,0.000883797
82,0.001053138,0.001066271
83,0.001048903,0.000889801
