Epoch,Train Loss,Val Loss,MSE Train,MSE Val
93,-1.1520554,-1.1303339,0.0341346,0.0349967
94,-1.2360265,-1.1524494,0.0311380,0.0363920
95,-1.2984043,-1.1737307,0.0362671,0.0470648
96,-1.1956607,-1.2232081,0.0376771,0.0391624
97,-1.1861073,-1.0907099,0.0355115,0.0353369
98,-1.2851848,-1.2901315,0.0320731,0.0396608
99,-1.1380912,-1.1315933,0.0364319,0.0360150
100,-1.0847136,-1.2255416,0.0327426,0.0332331
101,-1.2483448,-0.8845009,0.0320068,0.0320951
102,-1.1995287,-1.2961393,0.0311981,0.0319245
103,-1.3020162,-1.2695223,0.0308856,0.0314019
104,-1.2354714,-1.1619000,0.0294595,0.0315182
105,-1.1547131,-1.3347642,0.0290516,0.0288605
106,-1.2424621,-1.0322799,0.0274426,0.0285981
107,-1.2105025,-1.1167303,0.0274815,0.0285907
108,-1.2078025,-1.3230440,0.0282337,0.0304028
109,-1.2278609,-1.3068953,0.0272384,0.0275539
110,-1.3562360,-1.3847646,0.0267416,0.0279351
111,-1.3926953,-1.3119509,0.0278312,0.0278638
112,-1.3458519,-1.2690847,0.0275321,0.0281447
113,-1.2880077,-1.3005697,0.0261133,0.0266812
114,-1.2796811,-1.2329666,0.0311382,0.0310727
115,-1.2457314,-1.2322259,0.0293928,0.0293349
116,-1.2999365,-1.2510929,0.0269696,0.0278551
117,-1.1505645,-1.1663327,0.0269075,0.0268957
118,-1.2438756,-1.3389501,0.0266996,0.0292791
119,-1.3023547,-1.4143080,0.0265370,0.0268944
120,-1.3792655,-1.3580873,0.0268909,0.0281463
121,-1.4337621,-1.3736958,0.0263223,0.0269907
122,-1.4218266,-1.3467505,0.0259532,0.0266651
123,-1.4399544,-1.3975213,0.0269059,0.0274795
124,-1.4191560,-1.3947492,0.0258300,0.0267089
125,35.0612778,-1.3177773,0.0317279,0.0310932
126,-1.3663063,-1.3232660,0.0286207,0.0289058
127,-1.3979886,-1.3510693,0.0268439,0.0279858
128,-1.3768281,-0.9963304,0.0272736,0.0281614
129,-1.3554794,-1.3273359,0.0278917,0.0274943
130,81.4762156,-1.2099772,0.0283539,0.0294677
131,-1.2905936,-1.0641441,0.0272740,0.0273250
132,-1.3543915,-1.3386505,0.0259431,0.0266884
133,-1.3422816,-1.2245951,0.0253161,0.0263547
134,-1.3857233,-1.3763368,0.0266700,0.0272068
135,-1.3929889,-1.4285384,0.0255219,0.0270190
136,-1.4141054,-1.4327902,0.0281882,0.0271152
137,-1.2382486,-1.2441006,0.0253771,0.0258026
138,-1.4388233,-1.3129237,0.0259242,0.0279026
139,-1.4240310,-1.3073728,0.0255495,0.0327724
140,-1.3905059,-1.4140196,0.0267542,0.0259540
141,-1.4689378,-1.4281829,0.0250147,0.0257180
142,-1.4712892,-1.4475425,0.0247119,0.0267670
143,10.1790647,-1.3234419,0.0279550,0.0283546
144,-1.3915357,-1.3698731,0.0275336,0.0271850
145,-1.3810817,-1.3421720,0.0252202,0.0263118
146,-1.3805176,-1.4224593,0.0252003,0.0261907
147,-1.4684158,-1.3644268,0.0247475,0.0260523
148,-1.3723097,-1.4042397,0.0267282,0.0270103
149,-1.4132197,-1.1793709,0.0281231,0.0294831
150,-1.1943632,-1.2147347,0.0327675,0.0344350
151,-1.2824191,-1.2470602,0.0314801,0.0312305
152,-1.3257728,-1.2590198,0.0293165,0.0296853
153,-1.3186388,0.3504216,0.0277447,0.0280553
154,-1.2188073,-1.2893245,0.0268420,0.0276099
155,-1.2827914,-1.1921420,0.0264494,0.0269604
156,-1.1443062,-1.2707911,0.0346109,0.0342635
157,35.0439695,-0.9825259,0.0309586,0.0303411
158,-1.3482696,-1.3349281,0.0287982,0.0288275
159,-1.2759944,-1.2794166,0.0280174,0.0287066
160,-1.2746811,-1.2313687,0.0298853,0.0300903
161,-1.3088895,-1.2899416,0.0276299,0.0283236
162,-1.2703939,-1.2803473,0.0290152,0.0290700
163,-1.1869565,-1.3838200,0.0266139,0.0268968
164,-1.2487259,-1.3140845,0.0275899,0.0280070
165,-1.3641099,-1.3478015,0.0265998,0.0288348
166,-1.3931976,-1.3580017,0.0266385,0.0274247
167,-1.2968994,-1.3678360,0.0291565,0.0277363
168,-1.4337110,-1.4007558,0.0253683,0.0252551
169,19.5622710,-1.4496026,0.0259990,0.0267108
170,-1.3932491,-1.3595126,0.0261493,0.0265439
171,-1.4780275,-1.3534462,0.0248883,0.0262047
172,-1.3332398,-1.3517419,0.0301781,0.0275202
173,-1.4695217,-1.4400454,0.0253804,0.0257957
174,-1.3902925,-1.3884230,0.0262182,0.0271364
175,-1.4058496,-1.2559997,0.0253973,0.0256151
176,-1.2300226,-1.3292054,0.0253053,0.0284776
177,13467.9993405,4418.3662761,0.2267393,0.0387024
178,136.1614138,-1.4064589,0.0275466,0.0275518
179,-1.4664355,-1.4231543,0.0261328,0.0267326
180,-1.4010705,-1.3817130,0.0262588,0.0267394
181,-1.4673014,-1.3906220,0.0252433,0.0262312
182,-1.4645626,-1.4384166,0.0252905,0.0259051
183,-1.4541923,-1.3965910,0.0248338,0.0260560
184,-1.4447654,-1.4398411,0.0258557,0.0260279
185,-1.4144469,-1.3458566,0.0281055,0.0287548
186,-1.4214998,-1.3699836,0.0271605,0.0277430
187,-1.4075355,-1.2563764,0.0270900,0.0372340
188,-1.3582303,-1.3250517,0.0324781,0.0306038
189,-1.3196120,-1.3594796,0.0275604,0.0282996
190,-1.4057642,-1.3925148,0.0264042,0.0284839
191,-1.3321789,-1.2799257,0.0336984,0.0398895
192,-1.3451797,-1.2913691,0.0344640,0.0331313
193,-1.3561250,-1.3490744,0.0292750,0.0281114
194,-1.3752598,-1.3295470,0.0264466,0.0268967
195,-1.4242147,-1.3647969,0.0258096,0.0256582
196,454.3546137,-1.4393181,0.0273285,0.0262185
197,-1.3862636,-1.2733742,0.0273777,0.0319545
198,-1.3936396,-1.3829167,0.0285284,0.0278443
199,-1.4365174,-1.3104620,0.0258975,0.0278007
200,-1.4588993,-1.4625351,0.0251250,0.0255645
