Epoch,Train Loss,Val Loss
1,0.015586610,0.003564627
2,0.003570839,0.003232873
3,0.003299985,0.004007912
4,0.003195368,0.003058206
5,0.003152299,0.003089438
Epoch,Train Loss,Val Loss
1,0.015586610,0.003564627
2,0.003570839,0.003232873
3,0.003299985,0.004007912
4,0.003195368,0.003058206
5,0.003152299,0.003089438
6,0.003126804,0.003078780
7,0.003080211,0.003275650
8,0.003067443,0.003503982
9,0.003017576,0.003116957
10,0.003009709,0.003073255
11,0.002998430,0.002873835
12,0.002974586,0.003013092
13,0.002966311,0.003065743
14,0.002950373,0.002903162
15,0.002947893,0.003082618
16,0.002937582,0.003010695
17,0.002926904,0.002979814
18,0.002921951,0.002879073
19,0.002918277,0.002924020
20,0.002898653,0.002954604
21,0.002911923,0.003036008
22,0.002900001,0.002859384
23,0.002889862,0.002980253
24,0.002889802,0.003000111
25,0.002873760,0.002849180
26,0.002892811,0.003053074
27,0.002876632,0.003059797
28,0.002871497,0.002880691
29,0.002869200,0.002916280
30,0.002866799,0.002905114
