Epoch,Train Loss,Val Loss
1,6.452440950,1.517688318
2,1.516675854,1.510002274
3,0.530350994,0.074194405
4,0.089110549,0.089913022
5,0.089902349,0.081269853
Epoch,Train Loss,Val Loss
1,6.452440950,1.517688318
2,1.516675854,1.510002274
3,0.530350994,0.074194405
4,0.089110549,0.089913022
5,0.089902349,0.081269853
6,0.089619595,0.078548075
7,0.085915198,0.082303220
8,0.089192712,0.096247925
9,0.086027827,0.074304276
10,0.085511755,0.075663368
11,0.085482928,0.075570672
12,0.080603936,0.090150926
13,0.081530440,0.074352819
14,0.083803395,0.072615027
15,0.078512725,0.075097779
16,0.079591058,0.081730101
17,0.079147367,0.103866019
18,0.077857698,0.078409562
19,0.078299019,0.078383136
20,0.076648115,0.077483659
21,0.078049430,0.069804431
22,0.076624758,0.082246951
23,0.075997424,0.098332265
24,0.075732101,0.073185296
25,0.074206990,0.076633932
26,0.076320709,0.096538695
27,0.075268135,0.074564200
28,0.074502204,0.102062765
29,0.077671779,0.071251178
30,0.078347736,0.081105404
