Epoch,Train Loss,Val Loss,MSE Train,MSE Val
103,0.4717157,1.9303795,0.1214289,0.1576909
104,-0.0302544,-0.4081619,0.1879322,0.2613933
105,-0.3990800,-0.5843284,0.1836225,0.1395398
106,-0.1549536,-0.7130110,0.0961929,0.0667488
107,-0.5984658,-0.8256404,0.0559240,0.0539733
108,-0.8158167,-0.9290680,0.0482585,0.0494379
109,-0.1385096,0.0120007,0.0473405,0.0945938
110,0.5247751,-0.6195588,0.1958830,0.3404043
111,2.4207463,1.5131587,0.1780317,0.0791591
112,0.3220562,-0.3258974,0.0802464,0.1544118
113,-0.4892969,3.3080759,0.1186374,0.0955896
114,0.5011045,105.9107409,0.1505104,0.1305780
115,-0.8563438,119.5579321,0.0946764,0.0762583
116,-0.8782993,100.8045422,0.0557826,0.0399881
117,-0.1716356,107.1491435,0.0454632,0.0439967
118,-1.2703114,110.4283668,0.0453425,0.0617989
119,-0.2817270,108.1961251,0.0569848,0.0587866
120,0.2917320,112.9417475,0.1256038,0.1342054
121,-1.4333846,116.7637717,0.1075112,0.0930747
122,-1.3944893,113.0343460,0.0761972,0.0633728
123,-0.2970765,111.3690356,0.0574102,0.0443327
124,-1.4825571,112.3852108,0.0404664,0.0387380
125,-1.3566900,108.1356485,0.0373661,0.0384638
126,-0.8436669,110.1258000,0.0399870,0.0430149
127,24.2566518,67.7906073,0.0435469,0.0456419
128,-1.2222062,97.4041562,0.0426025,0.0437766
129,5.1752719,62.6126497,0.0573419,0.1031022
130,0.0219791,102.7657378,0.1019637,0.1061985
131,-0.5858680,86.5297749,0.1004628,0.1200196
132,-1.4825045,110.2604994,0.1049754,0.0972222
133,0.9742576,102.8340827,0.0843787,0.0397629
134,-1.4910241,108.1492532,0.0364876,0.0362011
135,-1.7505907,101.8526821,0.0384308,0.0398808
136,-1.5276200,70.0026196,0.0395621,0.0423263
137,-1.4251741,109.5473381,0.0522207,0.0472458
138,-0.9799332,114.3845650,0.0755108,0.1183791
139,-1.3927198,110.7123788,0.1008443,0.0923492
140,-1.6763913,105.0581409,0.0781778,0.0713111
141,-1.8180648,104.6758111,0.0629939,0.0581695
142,-1.7694790,113.2189563,0.0654945,0.0633011
143,1.7505478,167.2856136,0.0468382,0.0406107
144,-1.8266962,203.9565318,0.0397447,0.0402008
145,-2.0353876,191.3141093,0.0436540,0.0433550
146,-2.5105336,218.9109469,0.0407488,0.0402653
147,-2.1618525,206.3175673,0.0391430,0.0394391
148,-2.6790450,221.4001505,0.0394287,0.0403566
149,-2.8313430,212.9325505,0.0395079,0.0396250
150,6.3524428,207.9084646,0.0404423,0.0393383
151,-2.4023510,202.7209043,0.0379602,0.0380958
152,-2.1772957,210.3279818,0.0416257,0.0424201
153,-2.5900942,214.9173411,0.0416095,0.0418685
154,-2.6270999,200.4998200,0.0406253,0.0403425
155,-2.6162108,203.2988365,0.0412113,0.0417008
156,-2.4070218,214.4761548,0.0402474,0.0395975
157,-2.6646381,205.7476434,0.0367149,0.0374047
158,-2.7879482,219.0688305,0.0375082,0.0385679
159,-2.6633262,206.2626024,0.0390995,0.0407826
160,-2.8567440,210.3566992,0.0407422,0.0418197
161,-2.5622232,212.8824673,0.0431683,0.0501579
162,-2.8144671,208.7459321,0.0461611,0.0451688
163,-2.3922234,214.8957927,0.0405816,0.0382120
164,-2.3838643,207.7824483,0.0355156,0.0352880
165,-2.8228892,203.9616012,0.0339153,0.0340260
166,-1.7141500,212.7738772,0.0409875,0.0650190
167,-2.7779387,214.8974370,0.0515428,0.0442520
168,-2.8973598,217.7067481,0.0408418,0.0392317
169,-2.9635010,208.8882820,0.0375370,0.0374899
170,-3.0368406,202.8691651,0.0366057,0.0367099
171,-2.9524902,203.8589361,0.0374518,0.0401282
172,2.1890931,210.7329980,0.0795692,0.0738817
173,-2.3156885,208.7007748,0.0654155,0.0623822
174,-2.6624665,219.3742698,0.0599412,0.0555498
175,-2.8291087,200.7142364,0.0506333,0.0468361
176,-2.8936029,205.0591870,0.0428965,0.0406084
177,-2.7105795,212.3495399,0.0389740,0.0398703
178,14.5077944,212.2750826,0.1120254,0.1301723
179,-0.1895174,208.8610584,0.1285501,0.0841010
180,-1.9027871,212.4677047,0.0805978,0.0838867
181,-1.4684476,213.8374785,0.0693517,0.0602697
182,-1.5317901,211.9167853,0.0543841,0.0485180
183,-1.7327427,209.3946628,0.0463514,0.0453349
184,-1.7485478,216.2797274,0.0452700,0.0447950
185,-1.8814045,233.9847971,0.0458600,0.0565791
186,-1.6434459,214.2944067,0.0507101,0.0564359
187,-2.0132784,220.6221437,0.0492451,0.0450930
188,-2.0438705,210.9098385,0.0416028,0.0407529
189,-1.5405398,203.9943450,0.0493231,0.0487476
190,-1.2717982,206.5590349,0.0496139,0.0494974
191,-1.2080042,197.6427523,0.0605662,0.0625672
192,-1.8584445,212.8286025,0.0576405,0.0540539
193,-1.8970226,211.6257818,0.0497858,0.0467058
194,-1.9667751,217.5141373,0.0462647,0.0457289
195,-2.0449829,202.4803218,0.0439852,0.0432751
196,-2.1564717,199.6412542,0.0408893,0.0394322
197,-2.2370146,220.0828507,0.0377741,0.0362689
198,-1.8568114,202.9414200,0.0407702,0.0417520
199,-1.8612326,214.4545096,0.0400708,0.0355074
200,5.1458630,212.1088367,0.0403156,0.0421642
201,-1.9391816,209.4220620,0.0387522,0.0382236
202,-2.2035390,214.5229611,0.0377410,0.0380996
203,-1.6215718,218.4383876,0.0432911,0.0503082
204,-1.8585935,207.9286629,0.0486213,0.0454087
205,-1.8979488,221.1567308,0.0426668,0.0418886
206,-1.9686371,215.8249414,0.0408707,0.0409709
207,-2.0056460,211.7068480,0.0415745,0.0489641
208,-1.1040715,217.6711458,0.0466289,0.0474610
209,-1.9067101,210.9577955,0.0447901,0.0429522
210,-2.0003914,222.7506977,0.0404274,0.0396646
211,-1.9411540,198.1357955,0.0375238,0.0361514
212,-1.6383279,218.4941360,0.0435842,0.0398463
213,-2.1846720,223.0560550,0.0385246,0.0374272
214,-2.3131710,218.1338955,0.0350215,0.0333676
215,-2.1702121,223.5173351,0.0341542,0.0983489
216,-1.9533347,204.1467292,0.0489883,0.0397026
217,-2.1531365,215.5491704,0.0367512,0.0342456
218,-1.1489036,217.4864823,0.0438999,0.0438227
219,-2.0651267,223.7916211,0.0400311,0.0379933
220,-2.1296465,211.6215721,0.0359862,0.0353478
221,-2.3022394,204.6583138,0.0338672,0.0333048
222,-2.3196562,212.7273579,0.0321558,0.0302605
223,-2.3827410,211.1247734,0.0282595,0.0287070
224,-2.4033297,206.5349827,0.0285475,0.0316029
225,-2.5232695,209.6307477,0.0304703,0.0301203
226,-2.3154315,214.4094095,0.0281582,0.0239593
227,-2.3162029,210.0832235,0.0327604,0.0337242
228,-2.3658292,210.5381922,0.0337536,0.0358081
229,-2.4485235,214.2333119,0.0311525,0.0260643
230,-2.4565583,208.1296412,0.0243164,0.0235661
231,-2.5573756,210.3436950,0.0238853,0.0248965
232,-2.6459694,212.8651641,0.0239732,0.0219158
233,-2.4959392,213.5870597,0.0232367,0.0288609
234,-2.5996126,219.0047550,0.0230009,0.0220088
235,-2.0758683,209.7235294,0.0228384,0.0256380
236,-2.3992169,210.9357932,0.0249620,0.0256079
237,-2.4585644,216.2148733,0.0243802,0.0242754
238,-2.3722568,207.3684204,0.0235437,0.0262640
239,-2.5782275,209.8924186,0.0217253,0.0192880
240,-2.2311018,211.9952228,0.0330300,0.0505344
241,-2.3499513,211.7566541,0.0422545,0.0375850
242,-2.4407965,210.7610861,0.0330623,0.0291214
243,-2.5422448,212.7651465,0.0261332,0.0245580
244,-2.5797122,203.1706552,0.0216150,0.0255916
245,-2.4091470,209.9330379,0.0274976,0.0270484
246,-2.5508831,208.0547481,0.0261106,0.0262319
247,-2.3695244,212.7795504,0.0276485,0.0270154
248,-2.6494651,205.1788757,0.0253177,0.0238633
249,-2.4520007,211.4072569,0.0254880,0.0296349
250,-2.5976750,209.0568527,0.0242133,0.0210159
251,-2.4917454,218.3659143,0.0221714,0.0204916
252,-2.6532922,209.5304668,0.0188936,0.0188881
253,-2.4477015,210.2901742,0.0325180,0.0343268
254,-2.5945468,212.6355208,0.0266454,0.0228307
255,-2.6522520,213.5622233,0.0207445,0.0194503
256,-2.6113379,215.4800216,0.0224521,0.0248009
257,-2.2552515,206.5713559,0.0334130,0.0332515
258,-2.5652803,212.1150978,0.0301312,0.0272268
259,-2.2550001,210.6292533,0.0255316,0.0259475
260,-2.4746575,211.4868440,0.0230661,0.0224987
261,-2.5239456,216.2998020,0.0226197,0.0218275
262,-2.3857473,211.7149071,0.0251431,0.0251330
263,-2.4414910,207.4828049,0.0248634,0.0226749
264,-1.8846156,210.0717703,0.0283532,0.0331119
265,-2.2851057,210.4018904,0.0315780,0.0329549
266,-2.5623350,211.9946220,0.0291407,0.0271989
267,-2.0585204,212.3896296,0.0311348,0.0357805
268,-1.7027829,210.7242651,0.0352942,0.0400673
269,-2.3021578,212.1689829,0.0378695,0.0366772
270,-2.4012146,212.0109737,0.0348629,0.0335209
271,-2.1144958,209.9546093,0.0372002,0.0374677
272,-1.9524226,212.1719004,0.0358578,0.0347728
273,-2.2178826,209.9526898,0.0340988,0.0342877
274,-2.3405612,212.8222164,0.0338594,0.0343044
275,-2.1803273,209.2754875,0.0358936,0.0382631
276,-2.3813336,207.8307893,0.0363336,0.0357020
277,-2.3253556,211.7642105,0.0331018,0.0322036
278,-2.1751578,212.2543864,0.0335449,0.0457254
279,-2.2338852,214.3206449,0.0504489,0.0589272
280,-2.2806127,212.1632482,0.0523014,0.0465832
281,-2.4188434,214.8203531,0.0440473,0.0409787
282,-2.3989580,213.7063241,0.0373319,0.0339307
283,-2.1301696,208.7219302,0.0460251,0.0388638
284,-2.5252601,214.0955400,0.0344205,0.0330296
285,-2.3658075,211.4713561,0.0300216,0.0276220
286,-2.5458226,208.6148643,0.0284230,0.0303858
287,-2.6146092,210.0846606,0.0281870,0.0278325
288,-2.2175223,209.1119371,0.0422198,0.0390435
289,-2.4636344,212.4577725,0.0348221,0.0340127
290,-2.5095363,212.0927362,0.0331607,0.0312320
291,-2.2259183,212.7720196,0.0488319,0.0445699
292,-2.3861871,214.8915869,0.0398906,0.0356299
293,-2.4223237,211.5773635,0.0321086,0.0303419
294,-2.4689095,207.2452144,0.0292903,0.0294881
295,-2.5292532,211.1689831,0.0302184,0.0301820
296,-2.3657582,213.0456819,0.0318326,0.0306535
297,-2.1271846,210.1615586,0.0266502,0.0243746
298,-2.6116238,208.6710687,0.0211956,0.0202479
299,-2.5857951,206.3458189,0.0207345,0.0197203
300,-2.6583425,213.0107696,0.0192927,0.0202672
