Epoch,Train Loss,Val Loss
1,185.321786601,68.062867924
2,21.878828991,22.709180725
3,20.130836401,18.930605995
4,17.689613902,17.984455065
5,16.760205577,12.286095162
6,15.291555531,17.520485416
7,15.010724148,17.142375065
8,14.541261481,13.148802971
9,13.225852940,10.751956181
10,12.444345357,20.630398741
11,7.949759825,7.917540589
12,8.544700026,7.880541035
13,8.569587387,8.736280560
14,8.706797220,8.325575639
15,8.493067546,10.766207520
16,8.637854476,8.011337745
17,8.370118179,9.492799243
18,8.318695026,7.311787649
19,7.930423747,11.332645431
20,8.274774891,8.511814555
21,8.026009901,7.544137495
22,7.782836406,7.543012884
23,7.927970588,14.646139510
24,7.986473257,8.922141014
25,7.768182252,10.113369136
26,6.455250532,6.748893964
27,6.591075461,7.021812115
28,6.669109322,6.391820603
29,6.612722945,6.419566103
30,6.661278246,6.622099940
31,6.662624234,6.304294625
32,6.563957525,7.437305319
33,6.545299961,6.223179725
34,6.566617615,8.076884116
35,6.522493520,7.432114338
36,6.564311000,6.671284517
37,6.544126629,7.430144568
38,6.497188599,6.802193048
39,6.454273790,6.600306156
40,6.603347403,6.931933449
41,5.938253478,5.802032196
42,5.976723061,6.930175273
43,6.021372834,6.009453776
44,6.001029231,5.779382769
45,6.022915552,6.299068750
46,6.025909474,6.380456044
47,6.004592187,6.592010101
48,6.035774126,6.200827849
49,5.974563332,6.301270298
50,6.036489026,6.304314776
51,6.000734283,6.069478869
52,6.010447767,6.478667198
53,6.005785931,6.146798185
54,5.985829847,6.405300695
55,5.988802636,6.059683272
56,6.000989022,6.524220712
57,5.972364879,6.293581761
58,5.973690830,5.776071466
59,5.955487546,5.820610132
60,5.978392028,6.086298169
